tag,liq_volume,diameter,ss_distance,pressure,des_temp,oper_temp,sk_height,leg_height,aspect_ratio,surface_area_proxy_log,volume_proxy_log,weight_kg_log
P726,0.4252931054797182,0.475,2.4,1000.0,130.0,115.0,,2,5.052631578947368,0.131028262406404,-0.6134122125410918,7.922623574217286
P727,0.4252931054797182,0.475,2.4,1000.0,200.0,185.0,,0.5,5.052631578947368,0.131028262406404,-0.6134122125410918,7.94873845481361
P728,0.4252931054797182,0.475,2.4,1000.0,200.0,185.0,,1,5.052631578947368,0.131028262406404,-0.6134122125410918,7.970394907191429
P729,0.4252931054797182,0.475,2.4,1000.0,200.0,185.0,,1.5,5.052631578947368,0.131028262406404,-0.6134122125410918,7.97728198675515
P730,0.4252931054797182,0.475,2.4,1000.0,200.0,185.0,,2,5.052631578947368,0.131028262406404,-0.6134122125410918,7.980707820869669
P731,0.5316163818496478,0.475,3.0,100.0,-10.0,-25.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.08825472712243
P732,0.5316163818496478,0.475,3.0,100.0,-10.0,-25.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.09132127353041
P733,0.5316163818496478,0.475,3.0,100.0,-10.0,-25.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.09437844497296
P734,0.5316163818496478,0.475,3.0,100.0,-10.0,-25.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.097426298597213
P735,0.5316163818496478,0.475,3.0,100.0,60.0,45.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.738923757439457
P736,0.5316163818496478,0.475,3.0,100.0,60.0,45.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.743269700829004
P737,0.5316163818496478,0.475,3.0,100.0,60.0,45.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.7475968386928855
P738,0.5316163818496478,0.475,3.0,100.0,60.0,45.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.75190533307861
P739,0.5316163818496478,0.475,3.0,100.0,130.0,115.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.062747901086354
P740,0.5316163818496478,0.475,3.0,100.0,130.0,115.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.065893546964274
P741,0.5316163818496478,0.475,3.0,100.0,130.0,115.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.069029328774958
P742,0.5316163818496478,0.475,3.0,100.0,130.0,115.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.07215530818825
P743,0.5316163818496478,0.475,3.0,100.0,200.0,185.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.13739583005665
P744,0.5316163818496478,0.475,3.0,100.0,200.0,185.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.140315540159985
P745,0.5316163818496478,0.475,3.0,100.0,200.0,185.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.143226750367445
P746,0.5316163818496478,0.475,3.0,100.0,200.0,185.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.146129510025405
P747,0.5316163818496478,0.475,3.0,325.0,-10.0,-25.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.039802343736485
P748,0.5316163818496478,0.475,3.0,325.0,-10.0,-25.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.046229101075378
P749,0.5316163818496478,0.475,3.0,325.0,-10.0,-25.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.049427057110695
P750,0.5316163818496478,0.475,3.0,325.0,-10.0,-25.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.052614818815567
P751,0.5316163818496478,0.475,3.0,325.0,60.0,45.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.681099001536359
P752,0.5316163818496478,0.475,3.0,325.0,60.0,45.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.690286020676768
P753,0.5316163818496478,0.475,3.0,325.0,60.0,45.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.69484807238461
P754,0.5316163818496478,0.475,3.0,325.0,60.0,45.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.699389406256737
P755,0.5316163818496478,0.475,3.0,325.0,130.0,115.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.012018239159062
P756,0.5316163818496478,0.475,3.0,325.0,130.0,115.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.01862546504575
P757,0.5316163818496478,0.475,3.0,325.0,130.0,115.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.021912778985708
P758,0.5316163818496478,0.475,3.0,325.0,130.0,115.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.025189321890835
P759,0.5316163818496478,0.475,3.0,325.0,200.0,185.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.089175678837561
P760,0.5316163818496478,0.475,3.0,325.0,200.0,185.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.095293776844649
P761,0.5316163818496478,0.475,3.0,325.0,200.0,185.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.098338846189057
P762,0.5316163818496478,0.475,3.0,325.0,200.0,185.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.101374671228582
P763,0.5316163818496478,0.475,3.0,550.0,-10.0,-25.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.9672801789422
P764,0.5316163818496478,0.475,3.0,550.0,-10.0,-25.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.970740390007095
P765,0.5316163818496478,0.475,3.0,550.0,-10.0,-25.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.977625098784593
P766,0.5316163818496478,0.475,3.0,550.0,-10.0,-25.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.981049759665957
P767,0.5316163818496478,0.475,3.0,550.0,60.0,45.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.611347717403621
P768,0.5316163818496478,0.475,3.0,550.0,60.0,45.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.616283561580385
P769,0.5316163818496478,0.475,3.0,550.0,60.0,45.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.62608275807238
P770,0.5316163818496478,0.475,3.0,550.0,60.0,45.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.630946580890459
P771,0.5316163818496478,0.475,3.0,550.0,130.0,115.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.9483852851118995
P772,0.5316163818496478,0.475,3.0,550.0,130.0,115.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.951911381854188
P773,0.5316163818496478,0.475,3.0,550.0,130.0,115.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.95892649305011
P774,0.5316163818496478,0.475,3.0,550.0,130.0,115.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.962415680121064
P775,0.5316163818496478,0.475,3.0,550.0,200.0,185.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.008698182988528
P776,0.5316163818496478,0.475,3.0,550.0,200.0,185.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.012018239159062
P777,0.5316163818496478,0.475,3.0,550.0,200.0,185.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.01862546504575
P778,0.5316163818496478,0.475,3.0,550.0,200.0,185.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.021912778985708
P779,0.5316163818496478,0.475,3.0,775.0,-10.0,-25.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.9672801789422
P780,0.5316163818496478,0.475,3.0,775.0,-10.0,-25.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.970740390007095
P781,0.5316163818496478,0.475,3.0,775.0,-10.0,-25.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.977625098784593
P782,0.5316163818496478,0.475,3.0,775.0,-10.0,-25.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.981049759665957
P783,0.5316163818496478,0.475,3.0,775.0,60.0,45.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.611347717403621
P784,0.5316163818496478,0.475,3.0,775.0,60.0,45.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.616283561580385
P785,0.5316163818496478,0.475,3.0,775.0,60.0,45.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.62608275807238
P786,0.5316163818496478,0.475,3.0,775.0,60.0,45.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.630946580890459
P787,0.5316163818496478,0.475,3.0,775.0,130.0,115.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.9483852851118995
P788,0.5316163818496478,0.475,3.0,775.0,130.0,115.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.951911381854188
P789,0.5316163818496478,0.475,3.0,775.0,130.0,115.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.95892649305011
P790,0.5316163818496478,0.475,3.0,775.0,130.0,115.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.962415680121064
P791,0.5316163818496478,0.475,3.0,775.0,200.0,185.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.008698182988528
P792,0.5316163818496478,0.475,3.0,775.0,200.0,185.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.012018239159062
P793,0.5316163818496478,0.475,3.0,775.0,200.0,185.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.01862546504575
P794,0.5316163818496478,0.475,3.0,775.0,200.0,185.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.021912778985708
P795,0.5316163818496478,0.475,3.0,1000.0,-10.0,-25.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.9672801789422
P796,0.5316163818496478,0.475,3.0,1000.0,-10.0,-25.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.970740390007095
P797,0.5316163818496478,0.475,3.0,1000.0,-10.0,-25.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.977625098784593
P798,0.5316163818496478,0.475,3.0,1000.0,-10.0,-25.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.981049759665957
P799,0.5316163818496478,0.475,3.0,1000.0,60.0,45.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.611347717403621
P800,0.5316163818496478,0.475,3.0,1000.0,60.0,45.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.616283561580385
P801,0.5316163818496478,0.475,3.0,1000.0,60.0,45.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.62608275807238
P802,0.5316163818496478,0.475,3.0,1000.0,60.0,45.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.630946580890459
P803,0.5316163818496478,0.475,3.0,1000.0,130.0,115.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.9483852851118995
P804,0.5316163818496478,0.475,3.0,1000.0,130.0,115.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,7.951911381854188
P805,0.5316163818496478,0.475,3.0,1000.0,130.0,115.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,7.95892649305011
P806,0.5316163818496478,0.475,3.0,1000.0,130.0,115.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,7.962415680121064
P807,0.5316163818496478,0.475,3.0,1000.0,200.0,185.0,,0.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.008698182988528
P808,0.5316163818496478,0.475,3.0,1000.0,200.0,185.0,,1,6.315789473684211,0.35417181372061374,-0.390268661226882,8.012018239159062
P809,0.5316163818496478,0.475,3.0,1000.0,200.0,185.0,,1.5,6.315789473684211,0.35417181372061374,-0.390268661226882,8.01862546504575
P810,0.5316163818496478,0.475,3.0,1000.0,200.0,185.0,,2,6.315789473684211,0.35417181372061374,-0.390268661226882,8.021912778985708
P879,0.19909843442125308,0.6499999999999999,0.6,1000.0,60.0,45.0,,0.5,0.9230769230769231,-0.9416085398584451,-1.3723914559508996,7.513163545234075
P880,0.19909843442125308,0.6499999999999999,0.6,1000.0,60.0,45.0,,1,0.9230769230769231,-0.9416085398584451,-1.3723914559508996,7.524021415206125
P881,0.19909843442125308,0.6499999999999999,0.6,1000.0,60.0,45.0,,1.5,0.9230769230769231,-0.9416085398584451,-1.3723914559508996,7.529406457837013
P891,0.39819686884250616,0.6499999999999999,1.2,100.0,-10.0,-25.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.016647877057803
P892,0.39819686884250616,0.6499999999999999,1.2,100.0,-10.0,-25.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.019941687677365
P893,0.39819686884250616,0.6499999999999999,1.2,100.0,-10.0,-25.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.026496938945412
P894,0.39819686884250616,0.6499999999999999,1.2,100.0,-10.0,-25.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.042699496897637
P895,0.39819686884250616,0.6499999999999999,1.2,100.0,60.0,45.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.67693714581808
P896,0.39819686884250616,0.6499999999999999,1.2,100.0,60.0,45.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.681560362559537
P897,0.39819686884250616,0.6499999999999999,1.2,100.0,60.0,45.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.690743163541872
P898,0.39819686884250616,0.6499999999999999,1.2,100.0,60.0,45.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.71333788887187
P899,0.39819686884250616,0.6499999999999999,1.2,100.0,130.0,115.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.987184748233473
P900,0.39819686884250616,0.6499999999999999,1.2,100.0,130.0,115.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.990576881743923
P901,0.39819686884250616,0.6499999999999999,1.2,100.0,130.0,115.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.997326822998097
P902,0.39819686884250616,0.6499999999999999,1.2,100.0,130.0,115.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.014004994779459
P903,0.39819686884250616,0.6499999999999999,1.2,100.0,200.0,185.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.058643712215618
P904,0.39819686884250616,0.6499999999999999,1.2,100.0,200.0,185.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.061802274538348
P905,0.39819686884250616,0.6499999999999999,1.2,100.0,200.0,185.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.068089626278244
P906,0.39819686884250616,0.6499999999999999,1.2,100.0,200.0,185.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.083637203141548
P907,0.39819686884250616,0.6499999999999999,1.2,325.0,-10.0,-25.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.948031990637284
P908,0.39819686884250616,0.6499999999999999,1.2,325.0,-10.0,-25.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.951559331155252
P909,0.39819686884250616,0.6499999999999999,1.2,325.0,-10.0,-25.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.955074273262696
P910,0.39819686884250616,0.6499999999999999,1.2,325.0,-10.0,-25.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.975908360165538
P911,0.39819686884250616,0.6499999999999999,1.2,325.0,60.0,45.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.6128310304073565
P912,0.39819686884250616,0.6499999999999999,1.2,325.0,60.0,45.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.617759576608505
P913,0.39819686884250616,0.6499999999999999,1.2,325.0,60.0,45.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.622663951323595
P914,0.39819686884250616,0.6499999999999999,1.2,325.0,60.0,45.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.651595573857601
P915,0.39819686884250616,0.6499999999999999,1.2,325.0,130.0,115.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.9269635448629785
P916,0.39819686884250616,0.6499999999999999,1.2,325.0,130.0,115.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.930565854233965
P917,0.39819686884250616,0.6499999999999999,1.2,325.0,130.0,115.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.934155233536322
P918,0.39819686884250616,0.6499999999999999,1.2,325.0,130.0,115.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.955425088912672
P919,0.39819686884250616,0.6499999999999999,1.2,325.0,200.0,185.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.982074875081202
P920,0.39819686884250616,0.6499999999999999,1.2,325.0,200.0,185.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.9854843567338225
P921,0.39819686884250616,0.6499999999999999,1.2,325.0,200.0,185.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.988882253309227
P922,0.39819686884250616,0.6499999999999999,1.2,325.0,200.0,185.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.00903068506973
P923,0.39819686884250616,0.6499999999999999,1.2,550.0,-10.0,-25.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.948031990637284
P924,0.39819686884250616,0.6499999999999999,1.2,550.0,-10.0,-25.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.951559331155252
P925,0.39819686884250616,0.6499999999999999,1.2,550.0,-10.0,-25.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.955074273262696
P926,0.39819686884250616,0.6499999999999999,1.2,550.0,-10.0,-25.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.975908360165538
P927,0.39819686884250616,0.6499999999999999,1.2,550.0,60.0,45.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.6128310304073565
P928,0.39819686884250616,0.6499999999999999,1.2,550.0,60.0,45.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.617759576608505
P929,0.39819686884250616,0.6499999999999999,1.2,550.0,60.0,45.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.622663951323595
P930,0.39819686884250616,0.6499999999999999,1.2,550.0,60.0,45.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.651595573857601
P931,0.39819686884250616,0.6499999999999999,1.2,550.0,130.0,115.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.9269635448629785
P932,0.39819686884250616,0.6499999999999999,1.2,550.0,130.0,115.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.930565854233965
P933,0.39819686884250616,0.6499999999999999,1.2,550.0,130.0,115.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.934155233536322
P934,0.39819686884250616,0.6499999999999999,1.2,550.0,130.0,115.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.955425088912672
P935,0.39819686884250616,0.6499999999999999,1.2,550.0,200.0,185.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.982074875081202
P936,0.39819686884250616,0.6499999999999999,1.2,550.0,200.0,185.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.9854843567338225
P937,0.39819686884250616,0.6499999999999999,1.2,550.0,200.0,185.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.988882253309227
P938,0.39819686884250616,0.6499999999999999,1.2,550.0,200.0,185.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,8.00903068506973
P939,0.39819686884250616,0.6499999999999999,1.2,775.0,-10.0,-25.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.948031990637284
P940,0.39819686884250616,0.6499999999999999,1.2,775.0,-10.0,-25.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.951559331155252
P941,0.39819686884250616,0.6499999999999999,1.2,775.0,-10.0,-25.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.955074273262696
P942,0.39819686884250616,0.6499999999999999,1.2,775.0,-10.0,-25.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.975908360165538
P943,0.39819686884250616,0.6499999999999999,1.2,775.0,60.0,45.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.6128310304073565
P944,0.39819686884250616,0.6499999999999999,1.2,775.0,60.0,45.0,,1,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.617759576608505
P945,0.39819686884250616,0.6499999999999999,1.2,775.0,60.0,45.0,,1.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.622663951323595
P946,0.39819686884250616,0.6499999999999999,1.2,775.0,60.0,45.0,,2,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.651595573857601
P947,0.39819686884250616,0.6499999999999999,1.2,775.0,130.0,115.0,,0.5,1.8461538461538463,-0.24846135929849975,-0.6792442753909543,7.9269635448629785
