tag,length_ft,width_in,flow_tph,belt_surface_area,weight_kg
P492,25.0,583.3333333333334,45.0,14583.333333333334,1542.0
P493,25.0,583.3333333333334,60.0,14583.333333333334,1542.0
P494,25.0,583.3333333333334,75.0,14583.333333333334,1542.0
P495,25.0,583.3333333333334,90.0,14583.333333333334,1542.0
P496,25.0,583.3333333333334,105.0,14583.333333333334,1542.0
P497,25.0,583.3333333333334,120.0,14583.333333333334,1542.0
P498,25.0,583.3333333333334,135.0,14583.333333333334,1542.0
P499,25.0,583.3333333333334,150.0,14583.333333333334,1542.0
P500,25.0,583.3333333333334,165.0,14583.333333333334,1542.0
P501,25.0,600.0,30.0,15000.0,1542.0
P502,25.0,600.0,45.0,15000.0,1542.0
P503,25.0,600.0,60.0,15000.0,1542.0
P504,25.0,600.0,75.0,15000.0,1542.0
P505,25.0,600.0,90.0,15000.0,1542.0
P506,25.0,600.0,105.0,15000.0,1542.0
P507,25.0,600.0,120.0,15000.0,1633.0
P508,25.0,600.0,135.0,15000.0,1633.0
P509,25.0,600.0,150.0,15000.0,1633.0
P510,25.0,600.0,165.0,15000.0,1542.0
P511,30.0,450.0,30.0,13500.0,1315.0
P512,30.0,450.0,45.0,13500.0,1315.0
P513,30.0,450.0,60.0,13500.0,1315.0
P514,30.0,450.0,75.0,13500.0,1451.0
P515,30.0,450.0,90.0,13500.0,1361.0
P516,30.0,450.0,105.0,13500.0,1451.0
P517,30.0,450.0,120.0,13500.0,1451.0
P518,30.0,450.0,135.0,13500.0,1451.0
P519,30.0,450.0,150.0,13500.0,1451.0
P520,30.0,450.0,165.0,13500.0,1451.0
P521,30.0,466.6666666666667,30.0,14000.0,1451.0
P522,30.0,466.6666666666667,45.0,14000.0,1451.0
P523,30.0,466.6666666666667,60.0,14000.0,1542.0
P524,30.0,466.6666666666667,75.0,14000.0,1542.0
P525,30.0,466.6666666666667,90.0,14000.0,1451.0
P526,30.0,466.6666666666667,105.0,14000.0,1542.0
P527,30.0,466.6666666666667,120.0,14000.0,1542.0
P528,30.0,466.6666666666667,135.0,14000.0,1542.0
P529,30.0,466.6666666666667,150.0,14000.0,1542.0
P530,30.0,466.6666666666667,165.0,14000.0,1542.0
P531,30.0,483.3333333333333,30.0,14500.0,1451.0
P532,30.0,483.3333333333333,45.0,14500.0,1451.0
P533,30.0,483.3333333333333,60.0,14500.0,1542.0
P534,30.0,483.3333333333333,75.0,14500.0,1542.0
P535,30.0,483.3333333333333,90.0,14500.0,1542.0
P536,30.0,483.3333333333333,105.0,14500.0,1542.0
P537,30.0,483.3333333333333,120.0,14500.0,1542.0
P538,30.0,483.3333333333333,135.0,14500.0,1542.0
P539,30.0,483.3333333333333,150.0,14500.0,1542.0
P540,30.0,483.3333333333333,165.0,14500.0,1542.0
P541,30.0,500.0,30.0,15000.0,1542.0
P542,30.0,500.0,45.0,15000.0,1542.0
P543,30.0,500.0,60.0,15000.0,1542.0
P544,30.0,500.0,75.0,15000.0,1542.0
P545,30.0,500.0,90.0,15000.0,1542.0
P546,30.0,500.0,105.0,15000.0,1542.0
P547,30.0,500.0,120.0,15000.0,1542.0
P548,30.0,500.0,135.0,15000.0,1542.0
P549,30.0,500.0,150.0,15000.0,1633.0
P550,30.0,500.0,165.0,15000.0,1633.0
P551,30.0,516.6666666666666,30.0,15499.999999999998,1542.0
P552,30.0,516.6666666666666,45.0,15499.999999999998,1542.0
P553,30.0,516.6666666666666,60.0,15499.999999999998,1542.0
P554,30.0,516.6666666666666,75.0,15499.999999999998,1542.0
P555,30.0,516.6666666666666,90.0,15499.999999999998,1542.0
P556,30.0,516.6666666666666,105.0,15499.999999999998,1633.0
P557,30.0,516.6666666666666,120.0,15499.999999999998,1633.0
P558,30.0,516.6666666666666,135.0,15499.999999999998,1633.0
P559,30.0,516.6666666666666,150.0,15499.999999999998,1542.0
P560,30.0,516.6666666666666,165.0,15499.999999999998,1633.0
P561,30.0,533.3333333333334,30.0,16000.000000000002,1542.0
P562,30.0,533.3333333333334,45.0,16000.000000000002,1542.0
P563,30.0,533.3333333333334,60.0,16000.000000000002,1542.0
P564,30.0,533.3333333333334,75.0,16000.000000000002,1542.0
P565,30.0,533.3333333333334,90.0,16000.000000000002,1542.0
P566,30.0,533.3333333333334,105.0,16000.000000000002,1542.0
P567,30.0,533.3333333333334,120.0,16000.000000000002,1633.0
P568,30.0,533.3333333333334,135.0,16000.000000000002,1633.0
P569,30.0,533.3333333333334,150.0,16000.000000000002,1633.0
P570,30.0,533.3333333333334,165.0,16000.000000000002,1633.0
P571,30.0,550.0,30.0,16500.0,1542.0
P572,30.0,550.0,45.0,16500.0,1633.0
P573,30.0,550.0,60.0,16500.0,1633.0
P574,30.0,550.0,75.0,16500.0,1633.0
P575,30.0,550.0,90.0,16500.0,1633.0
P576,30.0,550.0,105.0,16500.0,1633.0
P577,30.0,550.0,120.0,16500.0,1633.0
P578,30.0,550.0,135.0,16500.0,1633.0
P579,30.0,550.0,150.0,16500.0,1633.0
P580,30.0,550.0,165.0,16500.0,1633.0
P581,30.0,566.6666666666666,30.0,17000.0,1633.0
P582,30.0,566.6666666666666,45.0,17000.0,1633.0
P583,30.0,566.6666666666666,60.0,17000.0,1633.0
P584,30.0,566.6666666666666,75.0,17000.0,1633.0
P585,30.0,566.6666666666666,90.0,17000.0,1633.0
P586,30.0,566.6666666666666,105.0,17000.0,1724.0
P587,30.0,566.6666666666666,120.0,17000.0,1633.0
P588,30.0,566.6666666666666,135.0,17000.0,1633.0
P589,30.0,566.6666666666666,150.0,17000.0,1633.0
P590,30.0,566.6666666666666,165.0,17000.0,1769.0
P591,30.0,583.3333333333334,30.0,17500.0,1633.0
P592,30.0,583.3333333333334,45.0,17500.0,1633.0
P593,30.0,583.3333333333334,60.0,17500.0,1633.0
P594,30.0,583.3333333333334,75.0,17500.0,1633.0
P595,30.0,583.3333333333334,90.0,17500.0,1633.0
P596,30.0,583.3333333333334,105.0,17500.0,1724.0
P597,30.0,583.3333333333334,120.0,17500.0,1724.0
P598,30.0,583.3333333333334,135.0,17500.0,1724.0
P599,30.0,583.3333333333334,150.0,17500.0,1724.0
P600,30.0,583.3333333333334,165.0,17500.0,1633.0
P601,30.0,600.0,30.0,18000.0,1633.0
P602,30.0,600.0,45.0,18000.0,1633.0
P603,30.0,600.0,60.0,18000.0,1633.0
P604,30.0,600.0,75.0,18000.0,1633.0
P605,30.0,600.0,90.0,18000.0,1633.0
P606,30.0,600.0,105.0,18000.0,1724.0
P607,30.0,600.0,120.0,18000.0,1724.0
P608,30.0,600.0,135.0,18000.0,1724.0
P609,30.0,600.0,150.0,18000.0,1724.0
P610,30.0,600.0,165.0,18000.0,1724.0
P611,35.0,450.0,30.0,15750.0,1542.0
P612,35.0,450.0,45.0,15750.0,1542.0
P613,35.0,450.0,60.0,15750.0,1542.0
P614,35.0,450.0,75.0,15750.0,1542.0
P615,35.0,450.0,90.0,15750.0,1633.0
P616,35.0,450.0,105.0,15750.0,1542.0
P617,35.0,450.0,120.0,15750.0,1542.0
P618,35.0,450.0,135.0,15750.0,1633.0
P619,35.0,450.0,150.0,15750.0,1633.0
P620,35.0,450.0,165.0,15750.0,1633.0
P621,35.0,466.6666666666667,30.0,16333.333333333334,1633.0
P622,35.0,466.6666666666667,45.0,16333.333333333334,1633.0
P623,35.0,466.6666666666667,60.0,16333.333333333334,1633.0
P624,35.0,466.6666666666667,75.0,16333.333333333334,1633.0
P625,35.0,466.6666666666667,90.0,16333.333333333334,1724.0
P626,35.0,466.6666666666667,105.0,16333.333333333334,1633.0
P627,35.0,466.6666666666667,120.0,16333.333333333334,1633.0
P628,35.0,466.6666666666667,135.0,16333.333333333334,1769.0
P629,35.0,466.6666666666667,150.0,16333.333333333334,1769.0
P630,35.0,466.6666666666667,165.0,16333.333333333334,1769.0
P631,35.0,483.3333333333333,30.0,16916.666666666664,1633.0
P632,35.0,483.3333333333333,45.0,16916.666666666664,1633.0
P633,35.0,483.3333333333333,60.0,16916.666666666664,1633.0
P634,35.0,483.3333333333333,75.0,16916.666666666664,1633.0
P635,35.0,483.3333333333333,90.0,16916.666666666664,1724.0
P636,35.0,483.3333333333333,105.0,16916.666666666664,1724.0
P637,35.0,483.3333333333333,120.0,16916.666666666664,1724.0
P638,35.0,483.3333333333333,135.0,16916.666666666664,1769.0
P639,35.0,483.3333333333333,150.0,16916.666666666664,1769.0
P640,35.0,483.3333333333333,165.0,16916.666666666664,1769.0
P641,35.0,500.0,30.0,17500.0,1724.0
P642,35.0,500.0,45.0,17500.0,1724.0
P643,35.0,500.0,60.0,17500.0,1724.0
P644,35.0,500.0,75.0,17500.0,1724.0
P645,35.0,500.0,90.0,17500.0,1724.0
P646,35.0,500.0,105.0,17500.0,1724.0
P647,35.0,500.0,120.0,17500.0,1724.0
P648,35.0,500.0,135.0,17500.0,1769.0
P649,35.0,500.0,150.0,17500.0,1769.0
P650,35.0,500.0,165.0,17500.0,1769.0
P651,35.0,516.6666666666666,30.0,18083.333333333332,1724.0
P652,35.0,516.6666666666666,45.0,18083.333333333332,1724.0
P653,35.0,516.6666666666666,60.0,18083.333333333332,1724.0
P654,35.0,516.6666666666666,75.0,18083.333333333332,1724.0
P655,35.0,516.6666666666666,90.0,18083.333333333332,1860.0
P656,35.0,516.6666666666666,105.0,18083.333333333332,1724.0
P657,35.0,516.6666666666666,120.0,18083.333333333332,1724.0
P658,35.0,516.6666666666666,135.0,18083.333333333332,1724.0
P659,35.0,516.6666666666666,150.0,18083.333333333332,1860.0
P660,35.0,516.6666666666666,165.0,18083.333333333332,1860.0
P661,35.0,533.3333333333334,30.0,18666.666666666668,1724.0
P662,35.0,533.3333333333334,45.0,18666.666666666668,1724.0
P663,35.0,533.3333333333334,60.0,18666.666666666668,1724.0
P664,35.0,533.3333333333334,75.0,18666.666666666668,1724.0
P665,35.0,533.3333333333334,90.0,18666.666666666668,1860.0
P666,35.0,533.3333333333334,105.0,18666.666666666668,1860.0
P667,35.0,533.3333333333334,120.0,18666.666666666668,1860.0
P668,35.0,533.3333333333334,135.0,18666.666666666668,1860.0
P669,35.0,533.3333333333334,150.0,18666.666666666668,1860.0
P670,35.0,533.3333333333334,165.0,18666.666666666668,1860.0
P671,35.0,550.0,30.0,19250.0,1724.0
P672,35.0,550.0,45.0,19250.0,1724.0
P673,35.0,550.0,60.0,19250.0,1724.0
P674,35.0,550.0,75.0,19250.0,1860.0
P675,35.0,550.0,90.0,19250.0,1860.0
P676,35.0,550.0,105.0,19250.0,1860.0
P677,35.0,550.0,120.0,19250.0,1860.0
P678,35.0,550.0,135.0,19250.0,1860.0
P679,35.0,550.0,150.0,19250.0,1860.0
P680,35.0,550.0,165.0,19250.0,1860.0
P681,35.0,566.6666666666666,30.0,19833.333333333332,1860.0
P682,35.0,566.6666666666666,45.0,19833.333333333332,1860.0
P683,35.0,566.6666666666666,60.0,19833.333333333332,1860.0
P684,35.0,566.6666666666666,75.0,19833.333333333332,1860.0
P685,35.0,566.6666666666666,90.0,19833.333333333332,1860.0
P686,35.0,566.6666666666666,105.0,19833.333333333332,1860.0
P687,35.0,566.6666666666666,120.0,19833.333333333332,1860.0
P688,35.0,566.6666666666666,135.0,19833.333333333332,1860.0
P689,35.0,566.6666666666666,150.0,19833.333333333332,1950.0
P690,35.0,566.6666666666666,165.0,19833.333333333332,1950.0
P691,35.0,583.3333333333334,30.0,20416.666666666668,1860.0
P692,35.0,583.3333333333334,45.0,20416.666666666668,1860.0
P693,35.0,583.3333333333334,60.0,20416.666666666668,1860.0
P694,35.0,583.3333333333334,75.0,20416.666666666668,1950.0
P695,35.0,583.3333333333334,90.0,20416.666666666668,1950.0
P696,35.0,583.3333333333334,105.0,20416.666666666668,1950.0
P697,35.0,583.3333333333334,120.0,20416.666666666668,1950.0
P698,35.0,583.3333333333334,135.0,20416.666666666668,1860.0
P699,35.0,583.3333333333334,150.0,20416.666666666668,1950.0
P700,35.0,583.3333333333334,165.0,20416.666666666668,1950.0
P701,35.0,600.0,30.0,21000.0,1860.0
P702,35.0,600.0,45.0,21000.0,1860.0
P703,35.0,600.0,60.0,21000.0,1950.0
P704,35.0,600.0,75.0,21000.0,1950.0
P705,35.0,600.0,90.0,21000.0,1950.0
P706,35.0,600.0,105.0,21000.0,1950.0
P707,35.0,600.0,120.0,21000.0,1950.0
P708,35.0,600.0,135.0,21000.0,1950.0
P709,35.0,600.0,150.0,21000.0,1950.0
P710,35.0,600.0,165.0,21000.0,1950.0
P711,40.0,450.0,30.0,18000.0,1633.0
P712,40.0,450.0,45.0,18000.0,1633.0
P713,40.0,450.0,60.0,18000.0,1633.0
P714,40.0,450.0,75.0,18000.0,1724.0
P715,40.0,450.0,90.0,18000.0,1724.0
P716,40.0,450.0,105.0,18000.0,1633.0
P717,40.0,450.0,120.0,18000.0,1769.0
P718,40.0,450.0,135.0,18000.0,1769.0
P719,40.0,450.0,150.0,18000.0,1769.0
P720,40.0,450.0,165.0,18000.0,1769.0
P721,40.0,466.6666666666667,30.0,18666.666666666668,1724.0
P722,40.0,466.6666666666667,45.0,18666.666666666668,1724.0
P723,40.0,466.6666666666667,60.0,18666.666666666668,1724.0
P724,40.0,466.6666666666667,75.0,18666.666666666668,1724.0
P725,40.0,466.6666666666667,90.0,18666.666666666668,1860.0
P726,40.0,466.6666666666667,105.0,18666.666666666668,1860.0
P727,40.0,466.6666666666667,120.0,18666.666666666668,1860.0
P728,40.0,466.6666666666667,135.0,18666.666666666668,1860.0
P729,40.0,466.6666666666667,150.0,18666.666666666668,1860.0
P730,40.0,466.6666666666667,165.0,18666.666666666668,1860.0
P731,40.0,483.3333333333333,30.0,19333.333333333332,1860.0
P732,40.0,483.3333333333333,45.0,19333.333333333332,1860.0
P733,40.0,483.3333333333333,60.0,19333.333333333332,1860.0
P734,40.0,483.3333333333333,75.0,19333.333333333332,1860.0
P735,40.0,483.3333333333333,90.0,19333.333333333332,1860.0
P736,40.0,483.3333333333333,105.0,19333.333333333332,1860.0
P737,40.0,483.3333333333333,120.0,19333.333333333332,1860.0
P738,40.0,483.3333333333333,135.0,19333.333333333332,1860.0
P739,40.0,483.3333333333333,150.0,19333.333333333332,1860.0
P740,40.0,483.3333333333333,165.0,19333.333333333332,1950.0
P741,40.0,500.0,30.0,20000.0,1860.0
P742,40.0,500.0,45.0,20000.0,1860.0
P743,40.0,500.0,60.0,20000.0,1860.0
P744,40.0,500.0,75.0,20000.0,1860.0
P745,40.0,500.0,90.0,20000.0,1860.0
P746,40.0,500.0,105.0,20000.0,1860.0
P747,40.0,500.0,120.0,20000.0,1950.0
P748,40.0,500.0,135.0,20000.0,1950.0
P749,40.0,500.0,150.0,20000.0,1950.0
P750,40.0,500.0,165.0,20000.0,1950.0
P751,40.0,516.6666666666666,30.0,20666.666666666664,1860.0
P752,40.0,516.6666666666666,45.0,20666.666666666664,1860.0
P753,40.0,516.6666666666666,60.0,20666.666666666664,1950.0
P754,40.0,516.6666666666666,75.0,20666.666666666664,1950.0
P755,40.0,516.6666666666666,90.0,20666.666666666664,1950.0
P756,40.0,516.6666666666666,105.0,20666.666666666664,1950.0
P757,40.0,516.6666666666666,120.0,20666.666666666664,1950.0
P758,40.0,516.6666666666666,135.0,20666.666666666664,1950.0
P759,40.0,516.6666666666666,150.0,20666.666666666664,1950.0
P760,40.0,516.6666666666666,165.0,20666.666666666664,1950.0
P761,40.0,533.3333333333334,30.0,21333.333333333336,1860.0
P762,40.0,533.3333333333334,45.0,21333.333333333336,1860.0
P763,40.0,533.3333333333334,60.0,21333.333333333336,1950.0
P764,40.0,533.3333333333334,75.0,21333.333333333336,1950.0
P765,40.0,533.3333333333334,90.0,21333.333333333336,1950.0
P766,40.0,533.3333333333334,105.0,21333.333333333336,1950.0
P767,40.0,533.3333333333334,120.0,21333.333333333336,1950.0
P768,40.0,533.3333333333334,135.0,21333.333333333336,1950.0
P769,40.0,533.3333333333334,150.0,21333.333333333336,1950.0
P770,40.0,533.3333333333334,165.0,21333.333333333336,1950.0
P771,40.0,550.0,30.0,22000.0,1950.0
P772,40.0,550.0,45.0,22000.0,1950.0
P773,40.0,550.0,60.0,22000.0,1950.0
P774,40.0,550.0,75.0,22000.0,1950.0
P775,40.0,550.0,90.0,22000.0,1950.0
P776,40.0,550.0,105.0,22000.0,1950.0
P777,40.0,550.0,120.0,22000.0,1950.0
P778,40.0,550.0,135.0,22000.0,2041.0
P779,40.0,550.0,150.0,22000.0,2041.0
P780,40.0,550.0,165.0,22000.0,2041.0
P781,40.0,566.6666666666666,30.0,22666.666666666664,1950.0
P782,40.0,566.6666666666666,45.0,22666.666666666664,2041.0
P783,40.0,566.6666666666666,60.0,22666.666666666664,2041.0
P784,40.0,566.6666666666666,75.0,22666.666666666664,2041.0
P785,40.0,566.6666666666666,90.0,22666.666666666664,2041.0
P786,40.0,566.6666666666666,105.0,22666.666666666664,2041.0
P787,40.0,566.6666666666666,120.0,22666.666666666664,2041.0
P788,40.0,566.6666666666666,135.0,22666.666666666664,2041.0
P789,40.0,566.6666666666666,150.0,22666.666666666664,2041.0
P790,40.0,566.6666666666666,165.0,22666.666666666664,2041.0
P791,40.0,583.3333333333334,30.0,23333.333333333336,1950.0
P792,40.0,583.3333333333334,45.0,23333.333333333336,2041.0
P793,40.0,583.3333333333334,60.0,23333.333333333336,2041.0
P794,40.0,583.3333333333334,75.0,23333.333333333336,2041.0
P795,40.0,583.3333333333334,90.0,23333.333333333336,2041.0
P796,40.0,583.3333333333334,105.0,23333.333333333336,2041.0
P797,40.0,583.3333333333334,120.0,23333.333333333336,2041.0
P798,40.0,583.3333333333334,135.0,23333.333333333336,2041.0
P799,40.0,583.3333333333334,150.0,23333.333333333336,2041.0
P800,40.0,583.3333333333334,165.0,23333.333333333336,2041.0
P801,40.0,600.0,30.0,24000.0,2041.0
P802,40.0,600.0,45.0,24000.0,2041.0
P803,40.0,600.0,60.0,24000.0,2041.0
P804,40.0,600.0,75.0,24000.0,2041.0
P805,40.0,600.0,90.0,24000.0,2041.0
P806,40.0,600.0,105.0,24000.0,2041.0
P807,40.0,600.0,120.0,24000.0,2041.0
P808,40.0,600.0,135.0,24000.0,2041.0
P809,40.0,600.0,150.0,24000.0,2132.0
P810,40.0,600.0,165.0,24000.0,2132.0
P811,45.0,450.0,30.0,20250.0,1724.0
P812,45.0,450.0,45.0,20250.0,1724.0
P813,45.0,450.0,60.0,20250.0,1724.0
P814,45.0,450.0,75.0,20250.0,1860.0
P815,45.0,450.0,90.0,20250.0,1860.0
P816,45.0,450.0,105.0,20250.0,1724.0
P817,45.0,450.0,120.0,20250.0,1860.0
P818,45.0,450.0,135.0,20250.0,1860.0
P819,45.0,450.0,150.0,20250.0,1860.0
P820,45.0,450.0,165.0,20250.0,1860.0
P821,45.0,466.6666666666667,30.0,21000.0,1860.0
P822,45.0,466.6666666666667,45.0,21000.0,1860.0
P823,45.0,466.6666666666667,60.0,21000.0,1860.0
P824,45.0,466.6666666666667,75.0,21000.0,1950.0
P825,45.0,466.6666666666667,90.0,21000.0,1950.0
P826,45.0,466.6666666666667,105.0,21000.0,1950.0
P827,45.0,466.6666666666667,120.0,21000.0,1950.0
P828,45.0,466.6666666666667,135.0,21000.0,1950.0
P829,45.0,466.6666666666667,150.0,21000.0,1950.0
P830,45.0,466.6666666666667,165.0,21000.0,1950.0
P831,45.0,483.3333333333333,30.0,21750.0,1950.0
P832,45.0,483.3333333333333,45.0,21750.0,1950.0
P833,45.0,483.3333333333333,60.0,21750.0,1950.0
P834,45.0,483.3333333333333,75.0,21750.0,1950.0
P835,45.0,483.3333333333333,90.0,21750.0,1950.0
P836,45.0,483.3333333333333,105.0,21750.0,1950.0
P837,45.0,483.3333333333333,120.0,21750.0,1950.0
P838,45.0,483.3333333333333,135.0,21750.0,1950.0
P839,45.0,483.3333333333333,150.0,21750.0,2041.0
P840,45.0,483.3333333333333,165.0,21750.0,2041.0
P841,45.0,500.0,30.0,22500.0,1950.0
P842,45.0,500.0,45.0,22500.0,1950.0
P843,45.0,500.0,60.0,22500.0,2041.0
P844,45.0,500.0,75.0,22500.0,2041.0
P845,45.0,500.0,90.0,22500.0,2041.0
P846,45.0,500.0,105.0,22500.0,1950.0
P847,45.0,500.0,120.0,22500.0,2041.0
P848,45.0,500.0,135.0,22500.0,2041.0
P849,45.0,500.0,150.0,22500.0,2041.0
P850,45.0,500.0,165.0,22500.0,2041.0
P851,45.0,516.6666666666666,30.0,23250.0,1950.0
P852,45.0,516.6666666666666,45.0,23250.0,1950.0
P853,45.0,516.6666666666666,60.0,23250.0,2041.0
P854,45.0,516.6666666666666,75.0,23250.0,2041.0
P855,45.0,516.6666666666666,90.0,23250.0,2041.0
P856,45.0,516.6666666666666,105.0,23250.0,2041.0
P857,45.0,516.6666666666666,120.0,23250.0,2041.0
P858,45.0,516.6666666666666,135.0,23250.0,2041.0
P859,45.0,516.6666666666666,150.0,23250.0,2041.0
P860,45.0,516.6666666666666,165.0,23250.0,2132.0
P861,45.0,533.3333333333334,30.0,24000.0,2041.0
P862,45.0,533.3333333333334,45.0,24000.0,2041.0
P863,45.0,533.3333333333334,60.0,24000.0,2041.0
P864,45.0,533.3333333333334,75.0,24000.0,2041.0
P865,45.0,533.3333333333334,90.0,24000.0,2041.0
P866,45.0,533.3333333333334,105.0,24000.0,2041.0
P867,45.0,533.3333333333334,120.0,24000.0,2132.0
P868,45.0,533.3333333333334,135.0,24000.0,2132.0
P869,45.0,533.3333333333334,150.0,24000.0,2041.0
P870,45.0,533.3333333333334,165.0,24000.0,2132.0
P871,45.0,550.0,30.0,24750.0,2041.0
P872,45.0,550.0,45.0,24750.0,2132.0
P873,45.0,550.0,60.0,24750.0,2132.0
P874,45.0,550.0,75.0,24750.0,2132.0
P875,45.0,550.0,90.0,24750.0,2132.0
P876,45.0,550.0,105.0,24750.0,2132.0
P877,45.0,550.0,120.0,24750.0,2041.0
P878,45.0,550.0,135.0,24750.0,2132.0
P879,45.0,550.0,150.0,24750.0,2132.0
P880,45.0,550.0,165.0,24750.0,2132.0
P881,45.0,566.6666666666666,30.0,25500.0,2132.0
P882,45.0,566.6666666666666,45.0,25500.0,2132.0
P883,45.0,566.6666666666666,60.0,25500.0,2132.0
P884,45.0,566.6666666666666,75.0,25500.0,2132.0
P885,45.0,566.6666666666666,90.0,25500.0,2132.0
P886,45.0,566.6666666666666,105.0,25500.0,2132.0
P887,45.0,566.6666666666666,120.0,25500.0,2132.0
P888,45.0,566.6666666666666,135.0,25500.0,2132.0
P889,45.0,566.6666666666666,150.0,25500.0,2132.0
P890,45.0,566.6666666666666,165.0,25500.0,2132.0
P891,45.0,583.3333333333334,30.0,26250.0,2132.0
P892,45.0,583.3333333333334,45.0,26250.0,2132.0
P893,45.0,583.3333333333334,60.0,26250.0,2132.0
P894,45.0,583.3333333333334,75.0,26250.0,2132.0
P895,45.0,583.3333333333334,90.0,26250.0,2132.0
P896,45.0,583.3333333333334,105.0,26250.0,2132.0
P897,45.0,583.3333333333334,120.0,26250.0,2132.0
P898,45.0,583.3333333333334,135.0,26250.0,2268.0
P899,45.0,583.3333333333334,150.0,26250.0,2268.0
P900,45.0,583.3333333333334,165.0,26250.0,2132.0
P901,45.0,600.0,30.0,27000.0,2223.0
P902,45.0,600.0,45.0,27000.0,2223.0
P903,45.0,600.0,60.0,27000.0,2223.0
P904,45.0,600.0,75.0,27000.0,2223.0
P905,45.0,600.0,90.0,27000.0,2223.0
P906,45.0,600.0,105.0,27000.0,2223.0
P907,45.0,600.0,120.0,27000.0,2223.0
P908,45.0,600.0,135.0,27000.0,2268.0
P909,45.0,600.0,150.0,27000.0,2268.0
P910,45.0,600.0,165.0,27000.0,2268.0
P911,50.0,450.0,30.0,22500.0,1860.0
P912,50.0,450.0,45.0,22500.0,1860.0
P913,50.0,450.0,60.0,22500.0,1950.0
P914,50.0,450.0,75.0,22500.0,1950.0
P915,50.0,450.0,90.0,22500.0,1950.0
P916,50.0,450.0,105.0,22500.0,1950.0
P917,50.0,450.0,120.0,22500.0,1950.0
P918,50.0,450.0,135.0,22500.0,1950.0
P919,50.0,450.0,150.0,22500.0,1950.0
P920,50.0,450.0,165.0,22500.0,1950.0
P921,50.0,466.6666666666667,30.0,23333.333333333336,1950.0
P922,50.0,466.6666666666667,45.0,23333.333333333336,2041.0
P923,50.0,466.6666666666667,60.0,23333.333333333336,2041.0
P924,50.0,466.6666666666667,75.0,23333.333333333336,2041.0
P925,50.0,466.6666666666667,90.0,23333.333333333336,2041.0
P926,50.0,466.6666666666667,105.0,23333.333333333336,2041.0
P927,50.0,466.6666666666667,120.0,23333.333333333336,2041.0
P928,50.0,466.6666666666667,135.0,23333.333333333336,2132.0
P929,50.0,466.6666666666667,150.0,23333.333333333336,2132.0
P930,50.0,466.6666666666667,165.0,23333.333333333336,2132.0
P931,50.0,483.3333333333333,30.0,24166.666666666664,2041.0
P932,50.0,483.3333333333333,45.0,24166.666666666664,2132.0
P933,50.0,483.3333333333333,60.0,24166.666666666664,2132.0
P934,50.0,483.3333333333333,75.0,24166.666666666664,2132.0
P935,50.0,483.3333333333333,90.0,24166.666666666664,2041.0
P936,50.0,483.3333333333333,105.0,24166.666666666664,2132.0
P937,50.0,483.3333333333333,120.0,24166.666666666664,2132.0
P938,50.0,483.3333333333333,135.0,24166.666666666664,2132.0
P939,50.0,483.3333333333333,150.0,24166.666666666664,2132.0
P940,50.0,483.3333333333333,165.0,24166.666666666664,2132.0
P941,50.0,500.0,30.0,25000.0,2041.0
P942,50.0,500.0,45.0,25000.0,2132.0
P943,50.0,500.0,60.0,25000.0,2132.0
P944,50.0,500.0,75.0,25000.0,2132.0
P945,50.0,500.0,90.0,25000.0,2132.0
P946,50.0,500.0,105.0,25000.0,2132.0
