tag,heat_area,tube_des_pres,tube_out_diameter,tube_len,shell_diameter,weight_kg
P458,215.35,125.0,19.6,6.699999999999999,704.1666666666666,6600.0
P459,260.35,125.0,19.6,8.1,704.1666666666666,7400.0
P460,305.35,125.0,19.6,9.5,704.1666666666666,8400.0
P461,73.62,125.0,21.4,2.5,704.1666666666666,3400.0
P462,114.84,125.0,21.4,3.9,704.1666666666666,4200.0
P463,156.07,125.0,21.4,5.3,704.1666666666666,5200.0
P464,197.29,125.0,21.4,6.699999999999999,704.1666666666666,6400.0
P465,238.52,125.0,21.4,8.1,704.1666666666666,7000.0
P466,279.74,125.0,21.4,9.5,704.1666666666666,8200.0
P467,67.97,125.0,23.2,2.5,704.1666666666666,3400.0
P468,106.03,125.0,23.2,3.9,704.1666666666666,4200.0
P469,144.09,125.0,23.2,5.3,704.1666666666666,5200.0
P470,182.15,125.0,23.2,6.699999999999999,704.1666666666666,6200.0
P471,220.21,125.0,23.2,8.1,704.1666666666666,6800.0
P472,258.27,125.0,23.2,9.5,704.1666666666666,8000.0
P473,63.03,125.0,25.0,2.5,704.1666666666666,3400.0
P474,98.32,125.0,25.0,3.9,704.1666666666666,4200.0
P475,133.62,125.0,25.0,5.3,704.1666666666666,5000.0
P476,168.92,125.0,25.0,6.699999999999999,704.1666666666666,6000.0
P477,204.21,125.0,25.0,8.1,704.1666666666666,6600.0
P478,239.51,125.0,25.0,9.5,704.1666666666666,7800.0
P479,121.77,125.0,16.0,2.5,780.0,4400.0
P480,189.96,125.0,16.0,3.9,780.0,5600.0
P481,258.15,125.0,16.0,5.3,780.0,7000.0
P482,326.34,125.0,16.0,6.699999999999999,780.0,8400.0
P483,394.53,125.0,16.0,8.1,780.0,9600.0
P484,462.72,125.0,16.0,9.5,780.0,10800.0
P485,109.46,125.0,17.8,2.5,780.0,4400.0
P486,170.76,125.0,17.8,3.9,780.0,5400.0
P487,232.06,125.0,17.8,5.3,780.0,6800.0
P488,293.36,125.0,17.8,6.699999999999999,780.0,8000.0
P489,354.66,125.0,17.8,8.1,780.0,9200.0
P490,415.96,125.0,17.8,9.5,780.0,10400.0
P491,99.29,125.0,19.6,2.5,780.0,4200.0
P492,154.89,125.0,19.6,3.9,780.0,5200.0
P493,210.49,125.0,19.6,5.3,780.0,6600.0
P494,266.1,125.0,19.6,6.699999999999999,780.0,7800.0
P495,321.7,125.0,19.6,8.1,780.0,8800.0
P496,377.3,125.0,19.6,9.5,780.0,9800.0
P497,90.93,125.0,21.4,2.5,780.0,4200.0
P498,141.85,125.0,21.4,3.9,780.0,5200.0
P499,192.77,125.0,21.4,5.3,780.0,6400.0
P500,243.69,125.0,21.4,6.699999999999999,780.0,7600.0
P501,294.61,125.0,21.4,8.1,780.0,8600.0
P502,345.53,125.0,21.4,9.5,780.0,9800.0
P503,84.0,125.0,23.2,2.5,780.0,4000.0
P504,131.04,125.0,23.2,3.9,780.0,5000.0
P505,178.08,125.0,23.2,5.3,780.0,6200.0
P506,225.12,125.0,23.2,6.699999999999999,780.0,7400.0
P507,272.16,125.0,23.2,8.1,780.0,8200.0
P508,319.2,125.0,23.2,9.5,780.0,9400.0
P509,77.95,125.0,25.0,2.5,780.0,4000.0
P510,121.6,125.0,25.0,3.9,780.0,5000.0
P511,165.26,125.0,25.0,5.3,780.0,6000.0
P512,208.91,125.0,25.0,6.699999999999999,780.0,7200.0
P513,252.56,125.0,25.0,8.1,780.0,8000.0
P514,296.21,125.0,25.0,9.5,780.0,9200.0
P515,19.23,200.0,16.0,2.5,325.0,1080.0
P516,29.99,200.0,16.0,3.9,325.0,1340.0
P517,40.76,200.0,16.0,5.3,325.0,1660.0
P518,51.53,200.0,16.0,6.699999999999999,325.0,1980.0
P519,62.29,200.0,16.0,8.1,325.0,2200.0
P520,73.06,200.0,16.0,9.5,325.0,2600.0
P521,17.2,200.0,17.8,2.5,325.0,1060.0
P522,26.82,200.0,17.8,3.9,325.0,1300.0
P523,36.45,200.0,17.8,5.3,325.0,1620.0
P524,46.08,200.0,17.8,6.699999999999999,325.0,1920.0
P525,55.71,200.0,17.8,8.1,325.0,2200.0
P526,65.34,200.0,17.8,9.5,325.0,2400.0
P527,15.55,200.0,19.6,2.5,325.0,1040.0
P528,24.25,200.0,19.6,3.9,325.0,1280.0
P529,32.96,200.0,19.6,5.3,325.0,1580.0
P530,41.67,200.0,19.6,6.699999999999999,325.0,1860.0
P531,50.37,200.0,19.6,8.1,325.0,2200.0
P532,59.08,200.0,19.6,9.5,325.0,2400.0
P533,14.29,200.0,21.4,2.5,325.0,1040.0
P534,22.29,200.0,21.4,3.9,325.0,1260.0
P535,30.29,200.0,21.4,5.3,325.0,1580.0
P536,38.29,200.0,21.4,6.699999999999999,325.0,1860.0
P537,46.29,200.0,21.4,8.1,325.0,2200.0
P538,54.29,200.0,21.4,9.5,325.0,2400.0
P539,13.12,200.0,23.2,2.5,325.0,1020.0
P540,20.47,200.0,23.2,3.9,325.0,1240.0
P541,27.81,200.0,23.2,5.3,325.0,1540.0
P542,35.16,200.0,23.2,6.699999999999999,325.0,1820.0
P543,42.51,200.0,23.2,8.1,325.0,2000.0
P544,49.85,200.0,23.2,9.5,325.0,2400.0
P545,12.17,200.0,25.0,2.5,325.0,1020.0
P546,18.99,200.0,25.0,3.9,325.0,1220.0
P547,25.81,200.0,25.0,5.3,325.0,1520.0
P548,32.63,200.0,25.0,6.699999999999999,325.0,1780.0
P549,39.44,200.0,25.0,8.1,325.0,2000.0
P550,46.26,200.0,25.0,9.5,325.0,2200.0
P551,30.16,200.0,16.0,2.5,400.8333333333333,1440.0
P552,47.05,200.0,16.0,3.9,400.8333333333333,1800.0
P553,63.94,200.0,16.0,5.3,400.8333333333333,2200.0
P554,80.83,200.0,16.0,6.699999999999999,400.8333333333333,2600.0
P555,97.72,200.0,16.0,8.1,400.8333333333333,3000.0
P556,114.61,200.0,16.0,9.5,400.8333333333333,3400.0
P557,27.12,200.0,17.8,2.5,400.8333333333333,1400.0
P558,42.31,200.0,17.8,3.9,400.8333333333333,1740.0
P559,57.5,200.0,17.8,5.3,400.8333333333333,2200.0
P560,72.69,200.0,17.8,6.699999999999999,400.8333333333333,2600.0
P561,87.87,200.0,17.8,8.1,400.8333333333333,3000.0
P562,103.06,200.0,17.8,9.5,400.8333333333333,3400.0
P563,24.63,200.0,19.6,2.5,400.8333333333333,1380.0
P564,38.42,200.0,19.6,3.9,400.8333333333333,1700.0
P565,52.22,200.0,19.6,5.3,400.8333333333333,2200.0
P566,66.01,200.0,19.6,6.699999999999999,400.8333333333333,2600.0
P567,79.8,200.0,19.6,8.1,400.8333333333333,2800.0
P568,93.59,200.0,19.6,9.5,400.8333333333333,3200.0
P569,22.52,200.0,21.4,2.5,400.8333333333333,1400.0
P570,35.13,200.0,21.4,3.9,400.8333333333333,1720.0
P571,47.75,200.0,21.4,5.3,400.8333333333333,2200.0
P572,60.36,200.0,21.4,6.699999999999999,400.8333333333333,2600.0
P573,72.97,200.0,21.4,8.1,400.8333333333333,2800.0
P574,85.58,200.0,21.4,9.5,400.8333333333333,3200.0
P575,20.77,200.0,23.2,2.5,400.8333333333333,1380.0
P576,32.4,200.0,23.2,3.9,400.8333333333333,1680.0
P577,44.04,200.0,23.2,5.3,400.8333333333333,2000.0
P578,55.67,200.0,23.2,6.699999999999999,400.8333333333333,2400.0
P579,67.3,200.0,23.2,8.1,400.8333333333333,2800.0
P580,78.93,200.0,23.2,9.5,400.8333333333333,3200.0
P581,19.24,200.0,25.0,2.5,400.8333333333333,1360.0
P582,30.02,200.0,25.0,3.9,400.8333333333333,1660.0
P583,40.79,200.0,25.0,5.3,400.8333333333333,2000.0
P584,51.57,200.0,25.0,6.699999999999999,400.8333333333333,2400.0
P585,62.34,200.0,25.0,8.1,400.8333333333333,2600.0
P586,73.12,200.0,25.0,9.5,400.8333333333333,3000.0
P587,43.48,200.0,16.0,2.5,476.6666666666666,2000.0
P588,67.83,200.0,16.0,3.9,476.6666666666666,2400.0
P589,92.18,200.0,16.0,5.3,476.6666666666666,3000.0
P590,116.53,200.0,16.0,6.699999999999999,476.6666666666666,3600.0
P591,140.87,200.0,16.0,8.1,476.6666666666666,4200.0
P592,165.22,200.0,16.0,9.5,476.6666666666666,4800.0
P593,39.14,200.0,17.8,2.5,476.6666666666666,1960.0
P594,61.07,200.0,17.8,3.9,476.6666666666666,2400.0
P595,82.99,200.0,17.8,5.3,476.6666666666666,3000.0
P596,104.91,200.0,17.8,6.699999999999999,476.6666666666666,3600.0
P597,126.83,200.0,17.8,8.1,476.6666666666666,4000.0
P598,148.75,200.0,17.8,9.5,476.6666666666666,4600.0
P599,35.56,200.0,19.6,2.5,476.6666666666666,1920.0
P600,55.47,200.0,19.6,3.9,476.6666666666666,2400.0
P601,75.39,200.0,19.6,5.3,476.6666666666666,3000.0
P602,95.3,200.0,19.6,6.699999999999999,476.6666666666666,3400.0
P603,115.21,200.0,19.6,8.1,476.6666666666666,3800.0
P604,135.13,200.0,19.6,9.5,476.6666666666666,4400.0
P605,32.44,200.0,21.4,2.5,476.6666666666666,1880.0
P606,50.6,200.0,21.4,3.9,476.6666666666666,2400.0
P607,68.77,200.0,21.4,5.3,476.6666666666666,2800.0
P608,86.94,200.0,21.4,6.699999999999999,476.6666666666666,3400.0
P609,105.1,200.0,21.4,8.1,476.6666666666666,3800.0
P610,123.27,200.0,21.4,9.5,476.6666666666666,4400.0
P611,29.88,200.0,23.2,2.5,476.6666666666666,1840.0
P612,46.62,200.0,23.2,3.9,476.6666666666666,2200.0
P613,63.35,200.0,23.2,5.3,476.6666666666666,2800.0
P614,80.09,200.0,23.2,6.699999999999999,476.6666666666666,3200.0
P615,96.82,200.0,23.2,8.1,476.6666666666666,3600.0
P616,113.55,200.0,23.2,9.5,476.6666666666666,4200.0
P617,27.88,200.0,25.0,2.5,476.6666666666666,1820.0
P618,43.5,200.0,25.0,3.9,476.6666666666666,2200.0
P619,59.11,200.0,25.0,5.3,476.6666666666666,2800.0
P620,74.72,200.0,25.0,6.699999999999999,476.6666666666666,3200.0
P621,90.34,200.0,25.0,8.1,476.6666666666666,3600.0
P622,105.95,200.0,25.0,9.5,476.6666666666666,4200.0
P623,59.44,200.0,16.0,2.5,552.5,2600.0
P624,92.72,200.0,16.0,3.9,552.5,3200.0
P625,126.01,200.0,16.0,5.3,552.5,4000.0
P626,159.3,200.0,16.0,6.699999999999999,552.5,4600.0
P627,192.58,200.0,16.0,8.1,552.5,5200.0
P628,225.87,200.0,16.0,9.5,552.5,6000.0
P629,53.4,200.0,17.8,2.5,552.5,2400.0
P630,83.31,200.0,17.8,3.9,552.5,3000.0
P631,113.22,200.0,17.8,5.3,552.5,3800.0
P632,143.12,200.0,17.8,6.699999999999999,552.5,4400.0
P633,173.03,200.0,17.8,8.1,552.5,5000.0
P634,202.93,200.0,17.8,9.5,552.5,5800.0
P635,48.49,200.0,19.6,2.5,552.5,2400.0
P636,75.65,200.0,19.6,3.9,552.5,3000.0
P637,102.8,200.0,19.6,5.3,552.5,3600.0
P638,129.95,200.0,19.6,6.699999999999999,552.5,4400.0
P639,157.11,200.0,19.6,8.1,552.5,5000.0
P640,184.26,200.0,19.6,9.5,552.5,5600.0
P641,44.37,200.0,21.4,2.5,552.5,2400.0
P642,69.22,200.0,21.4,3.9,552.5,2800.0
P643,94.07,200.0,21.4,5.3,552.5,3600.0
P644,118.92,200.0,21.4,6.699999999999999,552.5,4200.0
P645,143.76,200.0,21.4,8.1,552.5,4800.0
P646,168.61,200.0,21.4,9.5,552.5,5400.0
P647,41.0,200.0,23.2,2.5,552.5,2400.0
P648,63.96,200.0,23.2,3.9,552.5,2800.0
P649,86.92,200.0,23.2,5.3,552.5,3600.0
P650,109.87,200.0,23.2,6.699999999999999,552.5,4200.0
P651,132.83,200.0,23.2,8.1,552.5,4600.0
P652,155.79,200.0,23.2,9.5,552.5,5400.0
P653,37.9,200.0,25.0,2.5,552.5,2200.0
P654,59.12,200.0,25.0,3.9,552.5,2800.0
P655,80.34,200.0,25.0,5.3,552.5,3400.0
P656,101.56,200.0,25.0,6.699999999999999,552.5,4000.0
P657,122.78,200.0,25.0,8.1,552.5,4600.0
P658,144.0,200.0,25.0,9.5,552.5,5200.0
P659,77.66,200.0,16.0,2.5,628.3333333333333,3200.0
P660,121.15,200.0,16.0,3.9,628.3333333333333,4000.0
P661,164.64,200.0,16.0,5.3,628.3333333333333,4800.0
P662,208.13,200.0,16.0,6.699999999999999,628.3333333333333,5800.0
P663,251.62,200.0,16.0,8.1,628.3333333333333,6800.0
P664,295.11,200.0,16.0,9.5,628.3333333333333,7600.0
P665,69.9,200.0,17.8,2.5,628.3333333333333,3000.0
P666,109.04,200.0,17.8,3.9,628.3333333333333,3800.0
P667,148.19,200.0,17.8,5.3,628.3333333333333,4800.0
P668,187.33,200.0,17.8,6.699999999999999,628.3333333333333,5600.0
P669,226.48,200.0,17.8,8.1,628.3333333333333,6400.0
P670,265.62,200.0,17.8,9.5,628.3333333333333,7400.0
P671,63.42,200.0,19.6,2.5,628.3333333333333,3000.0
P672,98.94,200.0,19.6,3.9,628.3333333333333,3800.0
P673,134.46,200.0,19.6,5.3,628.3333333333333,4600.0
P674,169.97,200.0,19.6,6.699999999999999,628.3333333333333,5400.0
P675,205.49,200.0,19.6,8.1,628.3333333333333,6200.0
P676,241.01,200.0,19.6,9.5,628.3333333333333,7000.0
P677,57.99,200.0,21.4,2.5,628.3333333333333,3000.0
P678,90.46,200.0,21.4,3.9,628.3333333333333,3600.0
P679,122.93,200.0,21.4,5.3,628.3333333333333,4400.0
P680,155.4,200.0,21.4,6.699999999999999,628.3333333333333,5200.0
P681,187.87,200.0,21.4,8.1,628.3333333333333,6000.0
P682,220.35,200.0,21.4,9.5,628.3333333333333,6800.0
P683,53.57,200.0,23.2,2.5,628.3333333333333,2800.0
P684,83.57,200.0,23.2,3.9,628.3333333333333,3600.0
P685,113.57,200.0,23.2,5.3,628.3333333333333,4400.0
P686,143.57,200.0,23.2,6.699999999999999,628.3333333333333,5200.0
P687,173.57,200.0,23.2,8.1,628.3333333333333,5800.0
P688,203.57,200.0,23.2,9.5,628.3333333333333,6600.0
P689,49.68,200.0,25.0,2.5,628.3333333333333,2800.0
P690,77.5,200.0,25.0,3.9,628.3333333333333,3400.0
P691,105.31,200.0,25.0,5.3,628.3333333333333,4200.0
P692,133.13,200.0,25.0,6.699999999999999,628.3333333333333,5000.0
P693,160.95,200.0,25.0,8.1,628.3333333333333,5600.0
P694,188.77,200.0,25.0,9.5,628.3333333333333,6600.0
P695,98.52,200.0,16.0,2.5,704.1666666666666,3800.0
P696,153.69,200.0,16.0,3.9,704.1666666666666,4800.0
P697,208.86,200.0,16.0,5.3,704.1666666666666,5800.0
P698,264.03,200.0,16.0,6.699999999999999,704.1666666666666,7000.0
P699,319.21,200.0,16.0,8.1,704.1666666666666,8000.0
P700,374.38,200.0,16.0,9.5,704.1666666666666,9200.0
P701,88.49,200.0,17.8,2.5,704.1666666666666,3600.0
P702,138.05,200.0,17.8,3.9,704.1666666666666,4600.0
P703,187.61,200.0,17.8,5.3,704.1666666666666,5600.0
P704,237.16,200.0,17.8,6.699999999999999,704.1666666666666,6800.0
P705,286.72,200.0,17.8,8.1,704.1666666666666,7600.0
P706,336.28,200.0,17.8,9.5,704.1666666666666,8800.0
P707,80.36,200.0,19.6,2.5,704.1666666666666,3600.0
P708,125.35,200.0,19.6,3.9,704.1666666666666,4400.0
P709,170.35,200.0,19.6,5.3,704.1666666666666,5400.0
P710,215.35,200.0,19.6,6.699999999999999,704.1666666666666,6600.0
P711,260.35,200.0,19.6,8.1,704.1666666666666,7400.0
P712,305.35,200.0,19.6,9.5,704.1666666666666,8400.0
P713,73.62,200.0,21.4,2.5,704.1666666666666,3400.0
P714,114.84,200.0,21.4,3.9,704.1666666666666,4200.0
P715,156.07,200.0,21.4,5.3,704.1666666666666,5200.0
P716,197.29,200.0,21.4,6.699999999999999,704.1666666666666,6400.0
P717,238.52,200.0,21.4,8.1,704.1666666666666,7000.0
P718,279.74,200.0,21.4,9.5,704.1666666666666,8200.0
P719,67.97,200.0,23.2,2.5,704.1666666666666,3400.0
P720,106.03,200.0,23.2,3.9,704.1666666666666,4200.0
P721,144.09,200.0,23.2,5.3,704.1666666666666,5200.0
P722,182.15,200.0,23.2,6.699999999999999,704.1666666666666,6200.0
P723,220.21,200.0,23.2,8.1,704.1666666666666,6800.0
P724,258.27,200.0,23.2,9.5,704.1666666666666,8000.0
P725,63.03,200.0,25.0,2.5,704.1666666666666,3400.0
P726,98.32,200.0,25.0,3.9,704.1666666666666,4200.0
P727,133.62,200.0,25.0,5.3,704.1666666666666,5000.0
P728,168.92,200.0,25.0,6.699999999999999,704.1666666666666,6000.0
P729,204.21,200.0,25.0,8.1,704.1666666666666,6600.0
P730,239.51,200.0,25.0,9.5,704.1666666666666,7800.0
P731,121.77,200.0,16.0,2.5,780.0,4400.0
P732,189.96,200.0,16.0,3.9,780.0,5600.0
P733,258.15,200.0,16.0,5.3,780.0,7000.0
P734,326.34,200.0,16.0,6.699999999999999,780.0,8400.0
P735,394.53,200.0,16.0,8.1,780.0,9600.0
P736,462.72,200.0,16.0,9.5,780.0,10800.0
P737,109.46,200.0,17.8,2.5,780.0,4400.0
P738,170.76,200.0,17.8,3.9,780.0,5400.0
P739,232.06,200.0,17.8,5.3,780.0,6800.0
P740,293.36,200.0,17.8,6.699999999999999,780.0,8000.0
P741,354.66,200.0,17.8,8.1,780.0,9200.0
P742,415.96,200.0,17.8,9.5,780.0,10400.0
P743,99.29,200.0,19.6,2.5,780.0,4200.0
P744,154.89,200.0,19.6,3.9,780.0,5200.0
P745,210.49,200.0,19.6,5.3,780.0,6600.0
P746,266.1,200.0,19.6,6.699999999999999,780.0,7800.0
P747,321.7,200.0,19.6,8.1,780.0,8800.0
P748,377.3,200.0,19.6,9.5,780.0,9800.0
P749,90.93,200.0,21.4,2.5,780.0,4200.0
P750,141.85,200.0,21.4,3.9,780.0,5200.0
P751,192.77,200.0,21.4,5.3,780.0,6400.0
P752,243.69,200.0,21.4,6.699999999999999,780.0,7600.0
P753,294.61,200.0,21.4,8.1,780.0,8600.0
P754,345.53,200.0,21.4,9.5,780.0,9800.0
P755,84.0,200.0,23.2,2.5,780.0,4000.0
P756,131.04,200.0,23.2,3.9,780.0,5000.0
P757,178.08,200.0,23.2,5.3,780.0,6200.0
P758,225.12,200.0,23.2,6.699999999999999,780.0,7400.0
P759,272.16,200.0,23.2,8.1,780.0,8200.0
P760,319.2,200.0,23.2,9.5,780.0,9400.0
P761,77.95,200.0,25.0,2.5,780.0,4000.0
P762,121.6,200.0,25.0,3.9,780.0,5000.0
P763,165.26,200.0,25.0,5.3,780.0,6000.0
P764,208.91,200.0,25.0,6.699999999999999,780.0,7200.0
P765,252.56,200.0,25.0,8.1,780.0,8000.0
P766,296.21,200.0,25.0,9.5,780.0,9200.0
P767,19.23,275.0,16.0,2.5,325.0,1080.0
P768,29.99,275.0,16.0,3.9,325.0,1340.0
P769,40.76,275.0,16.0,5.3,325.0,1660.0
P770,51.53,275.0,16.0,6.699999999999999,325.0,1980.0
P771,62.29,275.0,16.0,8.1,325.0,2200.0
P772,73.06,275.0,16.0,9.5,325.0,2600.0
P773,17.2,275.0,17.8,2.5,325.0,1060.0
P774,26.82,275.0,17.8,3.9,325.0,1300.0
P775,36.45,275.0,17.8,5.3,325.0,1620.0
P776,46.08,275.0,17.8,6.699999999999999,325.0,1920.0
P777,55.71,275.0,17.8,8.1,325.0,2200.0
P778,65.34,275.0,17.8,9.5,325.0,2400.0
P779,15.55,275.0,19.6,2.5,325.0,1040.0
P780,24.25,275.0,19.6,3.9,325.0,1280.0
P781,32.96,275.0,19.6,5.3,325.0,1580.0
P782,41.67,275.0,19.6,6.699999999999999,325.0,1860.0
P783,50.37,275.0,19.6,8.1,325.0,2200.0
P784,59.08,275.0,19.6,9.5,325.0,2400.0
P785,14.29,275.0,21.4,2.5,325.0,1040.0
P786,22.29,275.0,21.4,3.9,325.0,1260.0
P787,30.29,275.0,21.4,5.3,325.0,1580.0
P788,38.29,275.0,21.4,6.699999999999999,325.0,1860.0
P789,46.29,275.0,21.4,8.1,325.0,2200.0
P790,54.29,275.0,21.4,9.5,325.0,2400.0
P791,13.12,275.0,23.2,2.5,325.0,1020.0
P792,20.47,275.0,23.2,3.9,325.0,1240.0
P793,27.81,275.0,23.2,5.3,325.0,1540.0
P794,35.16,275.0,23.2,6.699999999999999,325.0,1840.0
P795,42.51,275.0,23.2,8.1,325.0,2000.0
P796,49.85,275.0,23.2,9.5,325.0,2400.0
P797,12.17,275.0,25.0,2.5,325.0,1020.0
P798,18.99,275.0,25.0,3.9,325.0,1220.0
P799,25.81,275.0,25.0,5.3,325.0,1520.0
P800,32.63,275.0,25.0,6.699999999999999,325.0,1800.0
P801,39.44,275.0,25.0,8.1,325.0,2000.0
P802,46.26,275.0,25.0,9.5,325.0,2200.0
P803,30.16,275.0,16.0,2.5,400.8333333333333,1440.0
P804,47.05,275.0,16.0,3.9,400.8333333333333,1800.0
P805,63.94,275.0,16.0,5.3,400.8333333333333,2200.0
P806,80.83,275.0,16.0,6.699999999999999,400.8333333333333,2600.0
P807,97.72,275.0,16.0,8.1,400.8333333333333,3000.0
P808,114.61,275.0,16.0,9.5,400.8333333333333,3400.0
P809,27.12,275.0,17.8,2.5,400.8333333333333,1400.0
P810,42.31,275.0,17.8,3.9,400.8333333333333,1740.0
P811,57.5,275.0,17.8,5.3,400.8333333333333,2200.0
P812,72.69,275.0,17.8,6.699999999999999,400.8333333333333,2600.0
P813,87.87,275.0,17.8,8.1,400.8333333333333,3000.0
P814,103.06,275.0,17.8,9.5,400.8333333333333,3400.0
P815,24.63,275.0,19.6,2.5,400.8333333333333,1380.0
P816,38.42,275.0,19.6,3.9,400.8333333333333,1700.0
P817,52.22,275.0,19.6,5.3,400.8333333333333,2200.0
P818,66.01,275.0,19.6,6.699999999999999,400.8333333333333,2600.0
P819,79.8,275.0,19.6,8.1,400.8333333333333,2800.0
P820,93.59,275.0,19.6,9.5,400.8333333333333,3200.0
P821,22.52,275.0,21.4,2.5,400.8333333333333,1400.0
P822,35.13,275.0,21.4,3.9,400.8333333333333,1720.0
P823,47.75,275.0,21.4,5.3,400.8333333333333,2200.0
P824,60.36,275.0,21.4,6.699999999999999,400.8333333333333,2600.0
P825,72.97,275.0,21.4,8.1,400.8333333333333,2800.0
P826,85.58,275.0,21.4,9.5,400.8333333333333,3200.0
P827,20.77,275.0,23.2,2.5,400.8333333333333,1380.0
P828,32.4,275.0,23.2,3.9,400.8333333333333,1680.0
P829,44.04,275.0,23.2,5.3,400.8333333333333,2000.0
P830,55.67,275.0,23.2,6.699999999999999,400.8333333333333,2400.0
P831,67.3,275.0,23.2,8.1,400.8333333333333,2800.0
P832,78.93,275.0,23.2,9.5,400.8333333333333,3200.0
P833,19.24,275.0,25.0,2.5,400.8333333333333,1360.0
P834,30.02,275.0,25.0,3.9,400.8333333333333,1660.0
P835,40.79,275.0,25.0,5.3,400.8333333333333,2000.0
P836,51.57,275.0,25.0,6.699999999999999,400.8333333333333,2400.0
P837,62.34,275.0,25.0,8.1,400.8333333333333,2600.0
P838,73.12,275.0,25.0,9.5,400.8333333333333,3000.0
P839,43.48,275.0,16.0,2.5,476.6666666666666,2000.0
P840,67.83,275.0,16.0,3.9,476.6666666666666,2400.0
P841,92.18,275.0,16.0,5.3,476.6666666666666,3000.0
P842,116.53,275.0,16.0,6.699999999999999,476.6666666666666,3600.0
P843,140.87,275.0,16.0,8.1,476.6666666666666,4200.0
P844,165.22,275.0,16.0,9.5,476.6666666666666,4800.0
P845,39.14,275.0,17.8,2.5,476.6666666666666,1960.0
P846,61.07,275.0,17.8,3.9,476.6666666666666,2400.0
P847,82.99,275.0,17.8,5.3,476.6666666666666,3000.0
P848,104.91,275.0,17.8,6.699999999999999,476.6666666666666,3600.0
P849,126.83,275.0,17.8,8.1,476.6666666666666,4000.0
P850,148.75,275.0,17.8,9.5,476.6666666666666,4600.0
P851,35.56,275.0,19.6,2.5,476.6666666666666,1920.0
P852,55.47,275.0,19.6,3.9,476.6666666666666,2400.0
P853,75.39,275.0,19.6,5.3,476.6666666666666,3000.0
P854,95.3,275.0,19.6,6.699999999999999,476.6666666666666,3400.0
P855,115.21,275.0,19.6,8.1,476.6666666666666,3800.0
P856,135.13,275.0,19.6,9.5,476.6666666666666,4400.0
P857,32.44,275.0,21.4,2.5,476.6666666666666,1880.0
P858,50.6,275.0,21.4,3.9,476.6666666666666,2400.0
P859,68.77,275.0,21.4,5.3,476.6666666666666,2800.0
P860,86.94,275.0,21.4,6.699999999999999,476.6666666666666,3400.0
P861,105.1,275.0,21.4,8.1,476.6666666666666,3800.0
P862,123.27,275.0,21.4,9.5,476.6666666666666,4400.0
P863,29.88,275.0,23.2,2.5,476.6666666666666,1840.0
P864,46.62,275.0,23.2,3.9,476.6666666666666,2200.0
P865,63.35,275.0,23.2,5.3,476.6666666666666,2800.0
P866,80.09,275.0,23.2,6.699999999999999,476.6666666666666,3200.0
P867,96.82,275.0,23.2,8.1,476.6666666666666,3600.0
P868,113.55,275.0,23.2,9.5,476.6666666666666,4200.0
P869,27.88,275.0,25.0,2.5,476.6666666666666,1820.0
P870,43.5,275.0,25.0,3.9,476.6666666666666,2200.0
P871,59.11,275.0,25.0,5.3,476.6666666666666,2800.0
P872,74.72,275.0,25.0,6.699999999999999,476.6666666666666,3200.0
P873,90.34,275.0,25.0,8.1,476.6666666666666,3600.0
P874,105.95,275.0,25.0,9.5,476.6666666666666,4200.0
P875,59.44,275.0,16.0,2.5,552.5,2600.0
P876,92.72,275.0,16.0,3.9,552.5,3200.0
P877,126.01,275.0,16.0,5.3,552.5,4000.0
P878,159.3,275.0,16.0,6.699999999999999,552.5,4600.0
P879,192.58,275.0,16.0,8.1,552.5,5200.0
P880,225.87,275.0,16.0,9.5,552.5,6000.0
P881,53.4,275.0,17.8,2.5,552.5,2400.0
P882,83.31,275.0,17.8,3.9,552.5,3000.0
P883,113.22,275.0,17.8,5.3,552.5,3800.0
P884,143.12,275.0,17.8,6.699999999999999,552.5,4400.0
P885,173.03,275.0,17.8,8.1,552.5,5000.0
P886,202.93,275.0,17.8,9.5,552.5,5800.0
P887,48.49,275.0,19.6,2.5,552.5,2400.0
P888,75.65,275.0,19.6,3.9,552.5,3000.0
P889,102.8,275.0,19.6,5.3,552.5,3600.0
P890,129.95,275.0,19.6,6.699999999999999,552.5,4400.0
P891,157.11,275.0,19.6,8.1,552.5,5000.0
P892,184.26,275.0,19.6,9.5,552.5,5600.0
P893,44.37,275.0,21.4,2.5,552.5,2400.0
P894,69.22,275.0,21.4,3.9,552.5,2800.0
P895,94.07,275.0,21.4,5.3,552.5,3600.0
P896,118.92,275.0,21.4,6.699999999999999,552.5,4200.0
P897,143.76,275.0,21.4,8.1,552.5,4800.0
P898,168.61,275.0,21.4,9.5,552.5,5400.0
P899,41.0,275.0,23.2,2.5,552.5,2400.0
P900,63.96,275.0,23.2,3.9,552.5,2800.0
P901,86.92,275.0,23.2,5.3,552.5,3600.0
P902,109.87,275.0,23.2,6.699999999999999,552.5,4200.0
P903,132.83,275.0,23.2,8.1,552.5,4600.0
P904,155.79,275.0,23.2,9.5,552.5,5400.0
P905,37.9,275.0,25.0,2.5,552.5,2200.0
P906,59.12,275.0,25.0,3.9,552.5,2800.0
P907,80.34,275.0,25.0,5.3,552.5,3400.0
P908,101.56,275.0,25.0,6.699999999999999,552.5,4000.0
P909,122.78,275.0,25.0,8.1,552.5,4600.0
P910,144.0,275.0,25.0,9.5,552.5,5200.0
