tag,diameter,ss_dist,pressure,trays_num,weight_kg
P533,1.266666666666667,20.6,900.0,20.0,13500.0
P534,1.266666666666667,20.6,900.0,21.0,13600.0
P535,1.266666666666667,20.6,900.0,22.0,13800.0
P536,1.266666666666667,20.6,900.0,23.0,14000.0
P537,1.266666666666667,20.6,900.0,24.0,14200.0
P538,1.266666666666667,20.6,900.0,25.0,14300.0
P539,1.266666666666667,20.6,1000.0,20.0,13500.0
P540,1.266666666666667,20.6,1000.0,21.0,13600.0
P541,1.266666666666667,20.6,1000.0,22.0,13800.0
P542,1.266666666666667,20.6,1000.0,23.0,14000.0
P543,1.266666666666667,20.6,1000.0,24.0,14200.0
P544,1.266666666666667,20.6,1000.0,25.0,14300.0
P545,1.266666666666667,20.6,1100.0,20.0,13500.0
P546,1.266666666666667,20.6,1100.0,21.0,13600.0
P547,1.266666666666667,20.6,1100.0,22.0,13800.0
P548,1.266666666666667,20.6,1100.0,23.0,14000.0
P549,1.266666666666667,20.6,1100.0,24.0,14200.0
P550,1.266666666666667,20.6,1100.0,25.0,14300.0
P551,1.266666666666667,21.4,600.0,20.0,11200.0
P552,1.266666666666667,21.4,600.0,21.0,11300.0
P553,1.266666666666667,21.4,600.0,22.0,11500.0
P554,1.266666666666667,21.4,600.0,23.0,11700.0
P555,1.266666666666667,21.4,600.0,24.0,11900.0
P556,1.266666666666667,21.4,600.0,25.0,12000.0
P557,1.266666666666667,21.4,700.0,20.0,11200.0
P558,1.266666666666667,21.4,700.0,21.0,11300.0
P559,1.266666666666667,21.4,700.0,22.0,11500.0
P560,1.266666666666667,21.4,700.0,23.0,11700.0
P561,1.266666666666667,21.4,700.0,24.0,11900.0
P562,1.266666666666667,21.4,700.0,25.0,12000.0
P563,1.266666666666667,21.4,800.0,20.0,11300.0
P564,1.266666666666667,21.4,800.0,21.0,11400.0
P565,1.266666666666667,21.4,800.0,22.0,11600.0
P566,1.266666666666667,21.4,800.0,23.0,11800.0
P567,1.266666666666667,21.4,800.0,24.0,12000.0
P568,1.266666666666667,21.4,800.0,25.0,12100.0
P569,1.266666666666667,21.4,900.0,20.0,13700.0
P570,1.266666666666667,21.4,900.0,21.0,13800.0
P571,1.266666666666667,21.4,900.0,22.0,14000.0
P572,1.266666666666667,21.4,900.0,23.0,14200.0
P573,1.266666666666667,21.4,900.0,24.0,14400.0
P574,1.266666666666667,21.4,900.0,25.0,14500.0
P575,1.266666666666667,21.4,1000.0,20.0,13700.0
P576,1.266666666666667,21.4,1000.0,21.0,13800.0
P577,1.266666666666667,21.4,1000.0,22.0,14000.0
P578,1.266666666666667,21.4,1000.0,23.0,14200.0
P579,1.266666666666667,21.4,1000.0,24.0,14400.0
P580,1.266666666666667,21.4,1000.0,25.0,14500.0
P581,1.266666666666667,21.4,1100.0,20.0,13700.0
P582,1.266666666666667,21.4,1100.0,21.0,13800.0
P583,1.266666666666667,21.4,1100.0,22.0,14000.0
P584,1.266666666666667,21.4,1100.0,23.0,14200.0
P585,1.266666666666667,21.4,1100.0,24.0,14400.0
P586,1.266666666666667,21.4,1100.0,25.0,14500.0
P587,1.266666666666667,22.2,600.0,20.0,11600.0
P588,1.266666666666667,22.2,600.0,21.0,11700.0
P589,1.266666666666667,22.2,600.0,22.0,11900.0
P590,1.266666666666667,22.2,600.0,23.0,12100.0
P591,1.266666666666667,22.2,600.0,24.0,12300.0
P592,1.266666666666667,22.2,600.0,25.0,12400.0
P593,1.266666666666667,22.2,700.0,20.0,11600.0
P594,1.266666666666667,22.2,700.0,21.0,11700.0
P595,1.266666666666667,22.2,700.0,22.0,11900.0
P596,1.266666666666667,22.2,700.0,23.0,12100.0
P597,1.266666666666667,22.2,700.0,24.0,12300.0
P598,1.266666666666667,22.2,700.0,25.0,12400.0
P599,1.266666666666667,22.2,800.0,20.0,11600.0
P600,1.266666666666667,22.2,800.0,21.0,11700.0
P601,1.266666666666667,22.2,800.0,22.0,11900.0
P602,1.266666666666667,22.2,800.0,23.0,12100.0
P603,1.266666666666667,22.2,800.0,24.0,12300.0
P604,1.266666666666667,22.2,800.0,25.0,12400.0
P605,1.266666666666667,22.2,900.0,20.0,14100.0
P606,1.266666666666667,22.2,900.0,21.0,14200.0
P607,1.266666666666667,22.2,900.0,22.0,14400.0
P608,1.266666666666667,22.2,900.0,23.0,14600.0
P609,1.266666666666667,22.2,900.0,24.0,14800.0
P610,1.266666666666667,22.2,900.0,25.0,14900.0
P611,1.266666666666667,22.2,1000.0,20.0,14100.0
P612,1.266666666666667,22.2,1000.0,21.0,14200.0
P613,1.266666666666667,22.2,1000.0,22.0,14400.0
P614,1.266666666666667,22.2,1000.0,23.0,14600.0
P615,1.266666666666667,22.2,1000.0,24.0,14800.0
P616,1.266666666666667,22.2,1000.0,25.0,14900.0
P617,1.266666666666667,22.2,1100.0,20.0,14100.0
P618,1.266666666666667,22.2,1100.0,21.0,14200.0
P619,1.266666666666667,22.2,1100.0,22.0,14400.0
P620,1.266666666666667,22.2,1100.0,23.0,14600.0
P621,1.266666666666667,22.2,1100.0,24.0,14800.0
P622,1.266666666666667,22.2,1100.0,25.0,14900.0
P623,1.266666666666667,23.0,600.0,20.0,11800.0
P624,1.266666666666667,23.0,600.0,21.0,11900.0
P625,1.266666666666667,23.0,600.0,22.0,12100.0
P626,1.266666666666667,23.0,600.0,23.0,12300.0
P627,1.266666666666667,23.0,600.0,24.0,12500.0
P628,1.266666666666667,23.0,600.0,25.0,12600.0
P629,1.266666666666667,23.0,700.0,20.0,11800.0
P630,1.266666666666667,23.0,700.0,21.0,11900.0
P631,1.266666666666667,23.0,700.0,22.0,12100.0
P632,1.266666666666667,23.0,700.0,23.0,12300.0
P633,1.266666666666667,23.0,700.0,24.0,12500.0
P634,1.266666666666667,23.0,700.0,25.0,12600.0
P635,1.266666666666667,23.0,800.0,20.0,11800.0
P636,1.266666666666667,23.0,800.0,21.0,11900.0
P637,1.266666666666667,23.0,800.0,22.0,12100.0
P638,1.266666666666667,23.0,800.0,23.0,12300.0
P639,1.266666666666667,23.0,800.0,24.0,12500.0
P640,1.266666666666667,23.0,800.0,25.0,12600.0
P641,1.266666666666667,23.0,900.0,20.0,14300.0
P642,1.266666666666667,23.0,900.0,21.0,14400.0
P643,1.266666666666667,23.0,900.0,22.0,14600.0
P644,1.266666666666667,23.0,900.0,23.0,14800.0
P645,1.266666666666667,23.0,900.0,24.0,15000.0
P646,1.266666666666667,23.0,900.0,25.0,15100.0
P647,1.266666666666667,23.0,1000.0,20.0,14300.0
P648,1.266666666666667,23.0,1000.0,21.0,14400.0
P649,1.266666666666667,23.0,1000.0,22.0,14600.0
P650,1.266666666666667,23.0,1000.0,23.0,14800.0
P651,1.266666666666667,23.0,1000.0,24.0,15000.0
P652,1.266666666666667,23.0,1000.0,25.0,15100.0
P653,1.266666666666667,23.0,1100.0,20.0,14300.0
P654,1.266666666666667,23.0,1100.0,21.0,14400.0
P655,1.266666666666667,23.0,1100.0,22.0,14600.0
P656,1.266666666666667,23.0,1100.0,23.0,14800.0
P657,1.266666666666667,23.0,1100.0,24.0,15000.0
P658,1.266666666666667,23.0,1100.0,25.0,15100.0
P659,1.4,19.0,600.0,20.0,11900.0
P660,1.4,19.0,600.0,21.0,12100.0
P661,1.4,19.0,600.0,22.0,12300.0
P662,1.4,19.0,600.0,23.0,12500.0
P663,1.4,19.0,600.0,24.0,12700.0
P664,1.4,19.0,600.0,25.0,12900.0
P665,1.4,19.0,700.0,20.0,12000.0
P666,1.4,19.0,700.0,21.0,12200.0
P667,1.4,19.0,700.0,22.0,12400.0
P668,1.4,19.0,700.0,23.0,12600.0
P669,1.4,19.0,700.0,24.0,12800.0
P670,1.4,19.0,700.0,25.0,13000.0
P671,1.4,19.0,800.0,20.0,12000.0
P672,1.4,19.0,800.0,21.0,12200.0
P673,1.4,19.0,800.0,22.0,12400.0
P674,1.4,19.0,800.0,23.0,12600.0
P675,1.4,19.0,800.0,24.0,12800.0
P676,1.4,19.0,800.0,25.0,13000.0
P677,1.4,19.0,900.0,20.0,14400.0
P678,1.4,19.0,900.0,21.0,14600.0
P679,1.4,19.0,900.0,22.0,14800.0
P680,1.4,19.0,900.0,23.0,15000.0
P681,1.4,19.0,900.0,24.0,15200.0
P682,1.4,19.0,900.0,25.0,15400.0
P683,1.4,19.0,1000.0,20.0,14300.0
P684,1.4,19.0,1000.0,21.0,14500.0
P685,1.4,19.0,1000.0,22.0,14700.0
P686,1.4,19.0,1000.0,23.0,14900.0
P687,1.4,19.0,1000.0,24.0,15100.0
P688,1.4,19.0,1000.0,25.0,15300.0
P689,1.4,19.0,1100.0,20.0,14300.0
P690,1.4,19.0,1100.0,21.0,14500.0
P691,1.4,19.0,1100.0,22.0,14700.0
P692,1.4,19.0,1100.0,23.0,14900.0
P693,1.4,19.0,1100.0,24.0,15100.0
P694,1.4,19.0,1100.0,25.0,15300.0
P695,1.4,19.8,600.0,20.0,12100.0
P696,1.4,19.8,600.0,21.0,12300.0
P697,1.4,19.8,600.0,22.0,12500.0
P698,1.4,19.8,600.0,23.0,12700.0
P699,1.4,19.8,600.0,24.0,12900.0
P700,1.4,19.8,600.0,25.0,13100.0
P701,1.4,19.8,700.0,20.0,12200.0
P702,1.4,19.8,700.0,21.0,12400.0
P703,1.4,19.8,700.0,22.0,12600.0
P704,1.4,19.8,700.0,23.0,12800.0
P705,1.4,19.8,700.0,24.0,13000.0
P706,1.4,19.8,700.0,25.0,13200.0
P707,1.4,19.8,800.0,20.0,12200.0
P708,1.4,19.8,800.0,21.0,12400.0
P709,1.4,19.8,800.0,22.0,12600.0
P710,1.4,19.8,800.0,23.0,12800.0
P711,1.4,19.8,800.0,24.0,13000.0
P712,1.4,19.8,800.0,25.0,13200.0
P713,1.4,19.8,900.0,20.0,14700.0
P714,1.4,19.8,900.0,21.0,14900.0
P715,1.4,19.8,900.0,22.0,15100.0
P716,1.4,19.8,900.0,23.0,15300.0
P717,1.4,19.8,900.0,24.0,15500.0
P718,1.4,19.8,900.0,25.0,15700.0
P719,1.4,19.8,1000.0,20.0,14700.0
P720,1.4,19.8,1000.0,21.0,14900.0
P721,1.4,19.8,1000.0,22.0,15100.0
P722,1.4,19.8,1000.0,23.0,15300.0
P723,1.4,19.8,1000.0,24.0,15500.0
P724,1.4,19.8,1000.0,25.0,15700.0
P725,1.4,19.8,1100.0,20.0,14700.0
P726,1.4,19.8,1100.0,21.0,14900.0
P727,1.4,19.8,1100.0,22.0,15100.0
P728,1.4,19.8,1100.0,23.0,15300.0
P729,1.4,19.8,1100.0,24.0,15500.0
P730,1.4,19.8,1100.0,25.0,15700.0
P731,1.4,20.6,600.0,20.0,12500.0
P732,1.4,20.6,600.0,21.0,12700.0
P733,1.4,20.6,600.0,22.0,12900.0
P734,1.4,20.6,600.0,23.0,13100.0
P735,1.4,20.6,600.0,24.0,13300.0
P736,1.4,20.6,600.0,25.0,13500.0
P737,1.4,20.6,700.0,20.0,12500.0
P738,1.4,20.6,700.0,21.0,12700.0
P739,1.4,20.6,700.0,22.0,12900.0
P740,1.4,20.6,700.0,23.0,13100.0
P741,1.4,20.6,700.0,24.0,13300.0
P742,1.4,20.6,700.0,25.0,13500.0
P743,1.4,20.6,800.0,20.0,13900.0
P744,1.4,20.6,800.0,21.0,14100.0
P745,1.4,20.6,800.0,22.0,14300.0
P746,1.4,20.6,800.0,23.0,14500.0
P747,1.4,20.6,800.0,24.0,14700.0
P748,1.4,20.6,800.0,25.0,14900.0
P749,1.4,20.6,900.0,20.0,15000.0
P750,1.4,20.6,900.0,21.0,15200.0
P751,1.4,20.6,900.0,22.0,15400.0
P752,1.4,20.6,900.0,23.0,15600.0
P753,1.4,20.6,900.0,24.0,15800.0
P754,1.4,20.6,900.0,25.0,16000.0
P755,1.4,20.6,1000.0,20.0,15000.0
P756,1.4,20.6,1000.0,21.0,15200.0
P757,1.4,20.6,1000.0,22.0,15400.0
P758,1.4,20.6,1000.0,23.0,15600.0
P759,1.4,20.6,1000.0,24.0,15800.0
P760,1.4,20.6,1000.0,25.0,16000.0
P761,1.4,20.6,1100.0,20.0,15000.0
P762,1.4,20.6,1100.0,21.0,15200.0
P763,1.4,20.6,1100.0,22.0,15400.0
P764,1.4,20.6,1100.0,23.0,15600.0
P765,1.4,20.6,1100.0,24.0,15800.0
P766,1.4,20.6,1100.0,25.0,16000.0
P767,1.4,21.4,600.0,20.0,12700.0
P768,1.4,21.4,600.0,21.0,12900.0
P769,1.4,21.4,600.0,22.0,13100.0
P770,1.4,21.4,600.0,23.0,13300.0
P771,1.4,21.4,600.0,24.0,13500.0
P772,1.4,21.4,600.0,25.0,13700.0
P773,1.4,21.4,700.0,20.0,12700.0
P774,1.4,21.4,700.0,21.0,12900.0
P775,1.4,21.4,700.0,22.0,13100.0
P776,1.4,21.4,700.0,23.0,13300.0
P777,1.4,21.4,700.0,24.0,13500.0
P778,1.4,21.4,700.0,25.0,13700.0
P779,1.4,21.4,800.0,20.0,14100.0
P780,1.4,21.4,800.0,21.0,14300.0
P781,1.4,21.4,800.0,22.0,14500.0
P782,1.4,21.4,800.0,23.0,14700.0
P783,1.4,21.4,800.0,24.0,14900.0
P784,1.4,21.4,800.0,25.0,15100.0
P785,1.4,21.4,900.0,20.0,15200.0
P786,1.4,21.4,900.0,21.0,15400.0
P787,1.4,21.4,900.0,22.0,15600.0
P788,1.4,21.4,900.0,23.0,15800.0
P789,1.4,21.4,900.0,24.0,16000.0
P790,1.4,21.4,900.0,25.0,16200.0
P791,1.4,21.4,1000.0,20.0,15200.0
P792,1.4,21.4,1000.0,21.0,15400.0
P793,1.4,21.4,1000.0,22.0,15600.0
P794,1.4,21.4,1000.0,23.0,15800.0
P795,1.4,21.4,1000.0,24.0,16000.0
P796,1.4,21.4,1000.0,25.0,16200.0
P797,1.4,21.4,1100.0,20.0,15200.0
P798,1.4,21.4,1100.0,21.0,15400.0
P799,1.4,21.4,1100.0,22.0,15600.0
P800,1.4,21.4,1100.0,23.0,15800.0
P801,1.4,21.4,1100.0,24.0,16000.0
P802,1.4,21.4,1100.0,25.0,16200.0
P803,1.4,22.2,600.0,20.0,13000.0
P804,1.4,22.2,600.0,21.0,13200.0
P805,1.4,22.2,600.0,22.0,13400.0
P806,1.4,22.2,600.0,23.0,13600.0
P807,1.4,22.2,600.0,24.0,13800.0
P808,1.4,22.2,600.0,25.0,14000.0
P809,1.4,22.2,700.0,20.0,13100.0
P810,1.4,22.2,700.0,21.0,13300.0
P811,1.4,22.2,700.0,22.0,13500.0
P812,1.4,22.2,700.0,23.0,13700.0
P813,1.4,22.2,700.0,24.0,13900.0
P814,1.4,22.2,700.0,25.0,14100.0
P815,1.4,22.2,800.0,20.0,14600.0
P816,1.4,22.2,800.0,21.0,14800.0
P817,1.4,22.2,800.0,22.0,15000.0
P818,1.4,22.2,800.0,23.0,15200.0
P819,1.4,22.2,800.0,24.0,15400.0
P820,1.4,22.2,800.0,25.0,15600.0
P821,1.4,22.2,900.0,20.0,15700.0
P822,1.4,22.2,900.0,21.0,15900.0
P823,1.4,22.2,900.0,22.0,16100.0
P824,1.4,22.2,900.0,23.0,16300.0
P825,1.4,22.2,900.0,24.0,16500.0
P826,1.4,22.2,900.0,25.0,16700.0
P827,1.4,22.2,1000.0,20.0,15700.0
P828,1.4,22.2,1000.0,21.0,15900.0
P829,1.4,22.2,1000.0,22.0,16100.0
P830,1.4,22.2,1000.0,23.0,16300.0
P831,1.4,22.2,1000.0,24.0,16500.0
P832,1.4,22.2,1000.0,25.0,16700.0
P833,1.4,22.2,1100.0,20.0,15700.0
P834,1.4,22.2,1100.0,21.0,15900.0
P835,1.4,22.2,1100.0,22.0,16100.0
P836,1.4,22.2,1100.0,23.0,16300.0
P837,1.4,22.2,1100.0,24.0,16500.0
P838,1.4,22.2,1100.0,25.0,16700.0
P839,1.4,23.0,600.0,20.0,13200.0
P840,1.4,23.0,600.0,21.0,13400.0
P841,1.4,23.0,600.0,22.0,13600.0
P842,1.4,23.0,600.0,23.0,13800.0
P843,1.4,23.0,600.0,24.0,14000.0
P844,1.4,23.0,600.0,25.0,14200.0
P845,1.4,23.0,700.0,20.0,13300.0
P846,1.4,23.0,700.0,21.0,13500.0
P847,1.4,23.0,700.0,22.0,13700.0
P848,1.4,23.0,700.0,23.0,13900.0
P849,1.4,23.0,700.0,24.0,14100.0
P850,1.4,23.0,700.0,25.0,14300.0
P851,1.4,23.0,800.0,20.0,14900.0
P852,1.4,23.0,800.0,21.0,15100.0
P853,1.4,23.0,800.0,22.0,15300.0
P854,1.4,23.0,800.0,23.0,15500.0
P855,1.4,23.0,800.0,24.0,15700.0
P856,1.4,23.0,800.0,25.0,15900.0
P857,1.4,23.0,900.0,20.0,16000.0
P858,1.4,23.0,900.0,21.0,16200.0
P859,1.4,23.0,900.0,22.0,16400.0
P860,1.4,23.0,900.0,23.0,16600.0
P861,1.4,23.0,900.0,24.0,16800.0
P862,1.4,23.0,900.0,25.0,17000.0
P863,1.4,23.0,1000.0,20.0,16000.0
P864,1.4,23.0,1000.0,21.0,16200.0
P865,1.4,23.0,1000.0,22.0,16400.0
P866,1.4,23.0,1000.0,23.0,16600.0
P867,1.4,23.0,1000.0,24.0,16800.0
P868,1.4,23.0,1000.0,25.0,17000.0
P869,1.4,23.0,1100.0,20.0,16000.0
P870,1.4,23.0,1100.0,21.0,16200.0
P871,1.4,23.0,1100.0,22.0,16400.0
P872,1.4,23.0,1100.0,23.0,16600.0
P873,1.4,23.0,1100.0,24.0,16800.0
P874,1.4,23.0,1100.0,25.0,17000.0
P875,1.533333333333333,19.0,600.0,20.0,13400.0
P876,1.533333333333333,19.0,600.0,21.0,13600.0
P877,1.533333333333333,19.0,600.0,22.0,13800.0
P878,1.533333333333333,19.0,600.0,23.0,14100.0
P879,1.533333333333333,19.0,600.0,24.0,14300.0
P880,1.533333333333333,19.0,600.0,25.0,14500.0
P881,1.533333333333333,19.0,700.0,20.0,13400.0
P882,1.533333333333333,19.0,700.0,21.0,13600.0
P883,1.533333333333333,19.0,700.0,22.0,13800.0
P884,1.533333333333333,19.0,700.0,23.0,14100.0
P885,1.533333333333333,19.0,700.0,24.0,14300.0
P886,1.533333333333333,19.0,700.0,25.0,14500.0
P887,1.533333333333333,19.0,800.0,20.0,14900.0
P888,1.533333333333333,19.0,800.0,21.0,15100.0
P889,1.533333333333333,19.0,800.0,22.0,15300.0
P890,1.533333333333333,19.0,800.0,23.0,15600.0
P891,1.533333333333333,19.0,800.0,24.0,15800.0
P892,1.533333333333333,19.0,800.0,25.0,16000.0
P893,1.533333333333333,19.0,900.0,20.0,15900.0
P894,1.533333333333333,19.0,900.0,21.0,16100.0
P895,1.533333333333333,19.0,900.0,22.0,16300.0
P896,1.533333333333333,19.0,900.0,23.0,16600.0
P897,1.533333333333333,19.0,900.0,24.0,16800.0
P898,1.533333333333333,19.0,900.0,25.0,17000.0
P899,1.533333333333333,19.0,1000.0,20.0,15900.0
P900,1.533333333333333,19.0,1000.0,21.0,16100.0
P901,1.533333333333333,19.0,1000.0,22.0,16300.0
P902,1.533333333333333,19.0,1000.0,23.0,16600.0
P903,1.533333333333333,19.0,1000.0,24.0,16800.0
P904,1.533333333333333,19.0,1000.0,25.0,17000.0
P905,1.533333333333333,19.0,1100.0,20.0,17600.0
P906,1.533333333333333,19.0,1100.0,21.0,17800.0
P907,1.533333333333333,19.0,1100.0,22.0,18000.0
P908,1.533333333333333,19.0,1100.0,23.0,18300.0
P909,1.533333333333333,19.0,1100.0,24.0,18500.0
P910,1.533333333333333,19.0,1100.0,25.0,18700.0
P911,1.533333333333333,19.8,600.0,20.0,13700.0
P912,1.533333333333333,19.8,600.0,21.0,13900.0
P913,1.533333333333333,19.8,600.0,22.0,14100.0
P914,1.533333333333333,19.8,600.0,23.0,14400.0
P915,1.533333333333333,19.8,600.0,24.0,14600.0
P916,1.533333333333333,19.8,600.0,25.0,14800.0
P917,1.533333333333333,19.8,700.0,20.0,13700.0
P918,1.533333333333333,19.8,700.0,21.0,13900.0
P919,1.533333333333333,19.8,700.0,22.0,14100.0
P920,1.533333333333333,19.8,700.0,23.0,14400.0
P921,1.533333333333333,19.8,700.0,24.0,14600.0
P922,1.533333333333333,19.8,700.0,25.0,14800.0
P923,1.533333333333333,19.8,800.0,20.0,15200.0
P924,1.533333333333333,19.8,800.0,21.0,15400.0
P925,1.533333333333333,19.8,800.0,22.0,15600.0
P926,1.533333333333333,19.8,800.0,23.0,15900.0
P927,1.533333333333333,19.8,800.0,24.0,16100.0
P928,1.533333333333333,19.8,800.0,25.0,16300.0
P929,1.533333333333333,19.8,900.0,20.0,16200.0
P930,1.533333333333333,19.8,900.0,21.0,16400.0
P931,1.533333333333333,19.8,900.0,22.0,16600.0
P932,1.533333333333333,19.8,900.0,23.0,16900.0
P933,1.533333333333333,19.8,900.0,24.0,17100.0
P934,1.533333333333333,19.8,900.0,25.0,17300.0
P935,1.533333333333333,19.8,1000.0,20.0,16200.0
P936,1.533333333333333,19.8,1000.0,21.0,16400.0
P937,1.533333333333333,19.8,1000.0,22.0,16600.0
P938,1.533333333333333,19.8,1000.0,23.0,16900.0
P939,1.533333333333333,19.8,1000.0,24.0,17100.0
P940,1.533333333333333,19.8,1000.0,25.0,17300.0
P941,1.533333333333333,19.8,1100.0,20.0,17900.0
P942,1.533333333333333,19.8,1100.0,21.0,18100.0
P943,1.533333333333333,19.8,1100.0,22.0,18300.0
P944,1.533333333333333,19.8,1100.0,23.0,18600.0
P945,1.533333333333333,19.8,1100.0,24.0,18800.0
P946,1.533333333333333,19.8,1100.0,25.0,19000.0
P947,1.533333333333333,20.6,600.0,20.0,13900.0
P948,1.533333333333333,20.6,600.0,21.0,14100.0
P949,1.533333333333333,20.6,600.0,22.0,14300.0
P950,1.533333333333333,20.6,600.0,23.0,14600.0
P951,1.533333333333333,20.6,600.0,24.0,14800.0
P952,1.533333333333333,20.6,600.0,25.0,15000.0
P953,1.533333333333333,20.6,700.0,20.0,13900.0
P954,1.533333333333333,20.6,700.0,21.0,14100.0
P955,1.533333333333333,20.6,700.0,22.0,14300.0
P956,1.533333333333333,20.6,700.0,23.0,14600.0
P957,1.533333333333333,20.6,700.0,24.0,14800.0
P958,1.533333333333333,20.6,700.0,25.0,15000.0
P959,1.533333333333333,20.6,800.0,20.0,15600.0
P960,1.533333333333333,20.6,800.0,21.0,15800.0
P961,1.533333333333333,20.6,800.0,22.0,16000.0
P962,1.533333333333333,20.6,800.0,23.0,16300.0
P963,1.533333333333333,20.6,800.0,24.0,16500.0
P964,1.533333333333333,20.6,800.0,25.0,16700.0
P965,1.533333333333333,20.6,900.0,20.0,16600.0
P966,1.533333333333333,20.6,900.0,21.0,16800.0
P967,1.533333333333333,20.6,900.0,22.0,17000.0
P968,1.533333333333333,20.6,900.0,23.0,17300.0
P969,1.533333333333333,20.6,900.0,24.0,17500.0
P970,1.533333333333333,20.6,900.0,25.0,17700.0
P971,1.533333333333333,20.6,1000.0,20.0,16600.0
P972,1.533333333333333,20.6,1000.0,21.0,16800.0
P973,1.533333333333333,20.6,1000.0,22.0,17000.0
P974,1.533333333333333,20.6,1000.0,23.0,17300.0
P975,1.533333333333333,20.6,1000.0,24.0,17500.0
P976,1.533333333333333,20.6,1000.0,25.0,17700.0
P977,1.533333333333333,20.6,1100.0,20.0,18300.0
P978,1.533333333333333,20.6,1100.0,21.0,18500.0
P979,1.533333333333333,20.6,1100.0,22.0,18700.0
P980,1.533333333333333,20.6,1100.0,23.0,19000.0
P981,1.533333333333333,20.6,1100.0,24.0,19200.0
P982,1.533333333333333,20.6,1100.0,25.0,19400.0
P983,1.533333333333333,21.4,600.0,20.0,14400.0
P984,1.533333333333333,21.4,600.0,21.0,14600.0
P985,1.533333333333333,21.4,600.0,22.0,14800.0
P986,1.533333333333333,21.4,600.0,23.0,15100.0
P987,1.533333333333333,21.4,600.0,24.0,15300.0
P988,1.533333333333333,21.4,600.0,25.0,15500.0
P989,1.533333333333333,21.4,700.0,20.0,14400.0
P990,1.533333333333333,21.4,700.0,21.0,14600.0
P991,1.533333333333333,21.4,700.0,22.0,14800.0
P992,1.533333333333333,21.4,700.0,23.0,15100.0
P993,1.533333333333333,21.4,700.0,24.0,15300.0
P994,1.533333333333333,21.4,700.0,25.0,15500.0
P995,1.533333333333333,21.4,800.0,20.0,16100.0
P996,1.533333333333333,21.4,800.0,21.0,16300.0
P997,1.533333333333333,21.4,800.0,22.0,16500.0
P998,1.533333333333333,21.4,800.0,23.0,16800.0
P999,1.533333333333333,21.4,800.0,24.0,17000.0
P1000,1.533333333333333,21.4,800.0,25.0,17200.0
P1001,1.533333333333333,21.4,900.0,20.0,17100.0
P1002,1.533333333333333,21.4,900.0,21.0,17300.0
P1003,1.533333333333333,21.4,900.0,22.0,17500.0
P1004,1.533333333333333,21.4,900.0,23.0,17800.0
P1005,1.533333333333333,21.4,900.0,24.0,18000.0
P1006,1.533333333333333,21.4,900.0,25.0,18200.0
P1007,1.533333333333333,21.4,1000.0,20.0,17100.0
P1008,1.533333333333333,21.4,1000.0,21.0,17300.0
P1009,1.533333333333333,21.4,1000.0,22.0,17500.0
P1010,1.533333333333333,21.4,1000.0,23.0,17800.0
P1011,1.533333333333333,21.4,1000.0,24.0,18000.0
P1012,1.533333333333333,21.4,1000.0,25.0,18200.0
P1013,1.533333333333333,21.4,1100.0,20.0,18800.0
P1014,1.533333333333333,21.4,1100.0,21.0,19000.0
P1015,1.533333333333333,21.4,1100.0,22.0,19200.0
P1016,1.533333333333333,21.4,1100.0,23.0,19500.0
P1017,1.533333333333333,21.4,1100.0,24.0,19700.0
P1018,1.533333333333333,21.4,1100.0,25.0,19900.0
P1019,1.533333333333333,22.2,600.0,20.0,14600.0
P1020,1.533333333333333,22.2,600.0,21.0,14800.0
P1021,1.533333333333333,22.2,600.0,22.0,15000.0
P1022,1.533333333333333,22.2,600.0,23.0,15300.0
P1023,1.533333333333333,22.2,600.0,24.0,15500.0
P1024,1.533333333333333,22.2,600.0,25.0,15700.0
P1025,1.533333333333333,22.2,700.0,20.0,14600.0
P1026,1.533333333333333,22.2,700.0,21.0,14800.0
P1027,1.533333333333333,22.2,700.0,22.0,15000.0
P1028,1.533333333333333,22.2,700.0,23.0,15300.0
P1029,1.533333333333333,22.2,700.0,24.0,15500.0
P1030,1.533333333333333,22.2,700.0,25.0,15700.0
P1031,1.533333333333333,22.2,800.0,20.0,16400.0
P1032,1.533333333333333,22.2,800.0,21.0,16600.0
P1033,1.533333333333333,22.2,800.0,22.0,16800.0
P1034,1.533333333333333,22.2,800.0,23.0,17100.0
P1035,1.533333333333333,22.2,800.0,24.0,17300.0
P1036,1.533333333333333,22.2,800.0,25.0,17500.0
P1037,1.533333333333333,22.2,900.0,20.0,17400.0
P1038,1.533333333333333,22.2,900.0,21.0,17600.0
P1039,1.533333333333333,22.2,900.0,22.0,17800.0
P1040,1.533333333333333,22.2,900.0,23.0,18100.0
P1041,1.533333333333333,22.2,900.0,24.0,18300.0
P1042,1.533333333333333,22.2,900.0,25.0,18500.0
P1043,1.533333333333333,22.2,1000.0,20.0,17400.0
P1044,1.533333333333333,22.2,1000.0,21.0,17600.0
P1045,1.533333333333333,22.2,1000.0,22.0,17800.0
P1046,1.533333333333333,22.2,1000.0,23.0,18100.0
P1047,1.533333333333333,22.2,1000.0,24.0,18300.0
P1048,1.533333333333333,22.2,1000.0,25.0,18500.0
P1049,1.533333333333333,22.2,1100.0,20.0,19200.0
P1050,1.533333333333333,22.2,1100.0,21.0,19400.0
P1051,1.533333333333333,22.2,1100.0,22.0,19600.0
P1052,1.533333333333333,22.2,1100.0,23.0,19900.0
P1053,1.533333333333333,22.2,1100.0,24.0,20100.0
